access_date,company,cvr,label,source_type,url,http_status,content_type,local_path,headers_path,sha256,notes
2026-05-18,,,erhvervsstyrelsen-cvr-source-page,official_source_page,https://erhvervsstyrelsen.dk/cvr-samler-og-udstiller-data,200,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/erhvervsstyrelsen-cvr-source-page.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/erhvervsstyrelsen-cvr-source-page.headers,fbcbc51c0746ea30cf9e8e1791e9b3c6d36c4dd8efdabf953a5577c55f13c608,
2026-05-18,,,datacvr-terms,official_terms_page,https://datacvr.virk.dk/artikel/vilkaar-og-betingelser,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/datacvr-terms.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/datacvr-terms.headers,6bf8824b27d264e0aee8bb5c68c6150acba76bd45d15bd45ba52a3e460cb8e2a,Cloudflare challenge / JS-gated in this environment
2026-05-18,,,coop-danmark-as-datacvr-visenhed,official_company_ui,https://datacvr.virk.dk/data/visenhed?enhedstype=virksomhed&id=26259495&language=da,200,text/html;charset=ISO-8859-1,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-datacvr-visenhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-datacvr-visenhed.headers,30d3542bfe8df030274789738631b61917c5953124c566ef940dfcab537df402,
2026-05-18,,,coop-danmark-as-datacvr-enhed,official_company_ui,https://datacvr.virk.dk/enhed/virksomhed/26259495,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-datacvr-enhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-datacvr-enhed.headers,faefaf2c78a4901c71ae6deaf60c2cbff7916d8ba0c4f932b01ecd57e60e32a4,Cloudflare challenge / JS-gated in this environment
2026-05-18,,,salling-group-as-datacvr-visenhed,official_company_ui,https://datacvr.virk.dk/data/visenhed?enhedstype=virksomhed&id=35954716&language=da,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/salling-group-as-datacvr-visenhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-datacvr-visenhed.headers,b5e1ea903f73e38a8dc126fa610e6820a1e60c4715ac53305472ff6720d9a319,Cloudflare challenge / JS-gated in this environment
2026-05-18,,,salling-group-as-datacvr-enhed,official_company_ui,https://datacvr.virk.dk/enhed/virksomhed/35954716,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/salling-group-as-datacvr-enhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-datacvr-enhed.headers,84f84891f9083e5b6add3aae9f1dcf8f9e89c9aff43b47b2a3e357394b57119a,Cloudflare challenge / JS-gated in this environment
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-cvr-permanent-virksomhed,official_company_metadata_roles_owners_api,http://distribution.virk.dk/cvr-permanent/virksomhed/_search,401,text/html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-cvr-permanent-virksomhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-cvr-permanent-virksomhed.headers,9371176869a945e2958e43b349397210a1b72b83f11c67e02e0be1f950254ef2,Requires Basic authentication/API agreement
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-registreringstekster,official_registration_texts_api,http://distribution.virk.dk/registreringstekster/registreringstekst/_search,401,text/html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-registreringstekster.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-registreringstekster.headers,9371176869a945e2958e43b349397210a1b72b83f11c67e02e0be1f950254ef2,Requires Basic authentication/API agreement
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-offentliggoerelser,official_annual_report_documents_api,http://distribution.virk.dk/offentliggoerelser/_search,200,application/json; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-offentliggoerelser.json,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-offentliggoerelser.headers,ab4c9bcd4da80a899179e5723826ad201248453f4cd12ff3831fa8b7fc8da538,
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2025-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzEwLzE0L2JkLzdiL2M3ZWYtNDFjOS04NWM2LWVlNWY2YzIwNDNjMg.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2025-urn_ofk_oid_39124896-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2025-urn_ofk_oid_39124896-01-aarsrapport.headers,c06b16942d1a2546335ffdcb4a67e40fed8b98a34a20bbdb8a4cdea831c1b2bc,period=2025-01-01..2025-12-31; publication=2026-04-27T11:11:00.477Z; hit_id=urn:ofk:oid:39124896
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2025-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzc0LzMxLzExL2NlLzBiYzQtNGZlNC1hNzY3LWVlN2Y5ZTM1ZTYwNQ.xhtml,200,application/xhtml+xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2025-urn_ofk_oid_39124896-02-aarsrapport.xhtml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2025-urn_ofk_oid_39124896-02-aarsrapport.headers,133999f930c2b41deb686ebea2921be5ce7e39004f58a1ff4a58fd3d6776d9f6,period=2025-01-01..2025-12-31; publication=2026-04-27T11:11:00.477Z; hit_id=urn:ofk:oid:39124896
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2024-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzg4L2Y4LzhmLzczLzk4ZWMtNDMwYy04NmZlLTMzN2ZjOWExZjFmZA.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2024-urn_ofk_oid_37380244-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2024-urn_ofk_oid_37380244-01-aarsrapport.headers,ffdb4ce7bdf6c2b75bb06c810b2ac4d019849474d9eed9225b8cbb083917adc4,period=2024-01-01..2024-12-31; publication=2025-05-08T06:15:51.774Z; hit_id=urn:ofk:oid:37380244
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2024-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzQzL2ExL2FjL2IxLzgxZTktNDhlYy05Njg0LWM5MzU2NjM4MWI1MA.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2024-urn_ofk_oid_37380244-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2024-urn_ofk_oid_37380244-02-aarsrapport.headers,1dad423cab478a1ed3da4a3b19ce358dfb50d352171ba90a218ffb3a885afa24,period=2024-01-01..2024-12-31; publication=2025-05-08T06:15:51.774Z; hit_id=urn:ofk:oid:37380244
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2023-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzZlL2NkL2Q1L2UwLzg0ZmUtNGU1MS1iYzZhLTJjZDQ2MmUzMjFhNg.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2023-urn_ofk_oid_35820953-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2023-urn_ofk_oid_35820953-01-aarsrapport.headers,2c3a44571ade2900fdf302885f17bea0b584a0d9058b8a75adec1fbd591ecf69,period=2023-01-01..2023-12-31; publication=2024-06-04T12:55:48.562Z; hit_id=urn:ofk:oid:35820953
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2023-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzg3LzVjLzZmLzYwLzE1MmYtNGQ2OS1iY2E1LTI5YjNhYzlmMjk0ZA.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2023-urn_ofk_oid_35820953-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2023-urn_ofk_oid_35820953-02-aarsrapport.headers,5d39159f2cb6913a8ad487bfbcac8e9f117d0891594500e969e9a2785426ca73,period=2023-01-01..2023-12-31; publication=2024-06-04T12:55:48.562Z; hit_id=urn:ofk:oid:35820953
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2022-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzL2EzLzJlLzVlL2Q1LzgxNWEtNGE4Ny1iYWE1LTVlOTg4NDc2NWEzOQ.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2022-urn_ofk_oid_34201615-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2022-urn_ofk_oid_34201615-01-aarsrapport.headers,db3e48b35056e2566eb881744671e7e19a66e37aba9d46db223211578236a229,period=2022-01-01..2022-12-31; publication=2023-06-19T12:21:34.856Z; hit_id=urn:ofk:oid:34201615
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2022-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzgzLzBiLzc1LzliLzI2MWItNDY4Ny05YjVlLWRkMmYwMWVjNDExMQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2022-urn_ofk_oid_34201615-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2022-urn_ofk_oid_34201615-02-aarsrapport.headers,2b6a8d3a64ba1afc3d00eb28e955559964bd8d354a965fb3e697c27ef85334e9,period=2022-01-01..2022-12-31; publication=2023-06-19T12:21:34.856Z; hit_id=urn:ofk:oid:34201615
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2022-koncernregnskab_for_overliggende_moder-03,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzU2L2Q4L2M5LzczLzkzNGMtNGYwNy04NDBmLWRmYWNjYWY2NzRlOA.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2022-urn_ofk_oid_34201615-03-koncernregnskab_for_overliggende_moder.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2022-urn_ofk_oid_34201615-03-koncernregnskab_for_overliggende_moder.headers,1207f45c340bd48c47199b732880096e8915b52c1cde72c2802c29c8a3655058,period=2022-01-01..2022-12-31; publication=2023-06-19T12:21:34.856Z; hit_id=urn:ofk:oid:34201615
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2021-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzcyLzhjLzM0L2ExL2UxNGQtNDY5NC1iMjNiLWE5NjZiYzc4ZWVhOQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2021-urn_ofk_oid_32389170-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2021-urn_ofk_oid_32389170-01-aarsrapport.headers,63364088bba83a82bc52884cb4ade25f6919de8e8e7914562b517337f2275afb,period=2021-01-01..2021-12-31; publication=2022-05-30T12:26:47.365Z; hit_id=urn:ofk:oid:32389170
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2021-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzQ1Lzg0LzU5LzhlLzU3YzEtNDQyZC1hNDc1LTEyM2MzNDExMGI5YQ.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2021-urn_ofk_oid_32389170-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2021-urn_ofk_oid_32389170-02-aarsrapport.headers,533b862311359510bf495d6a30249f7e13949513e5e253b61310cfca4c811951,period=2021-01-01..2021-12-31; publication=2022-05-30T12:26:47.365Z; hit_id=urn:ofk:oid:32389170
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2020-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzcxLzdjLzNkLzk1L2RiNmItNGZhZi1hZDkyLTViMzZhYjU1NjE5OA.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2020-urn_ofk_oid_30663432-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2020-urn_ofk_oid_30663432-01-aarsrapport.headers,cf320694070d527a3eda82ef061c682927e87be4b4daebc5c5963f1d08be7738,period=2020-01-01..2020-12-31; publication=2021-06-02T11:21:55.571Z; hit_id=urn:ofk:oid:30663432
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2020-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzL2FlLzcxLzAwL2Q3L2U5YjctNDM4NS1hZTdiLWYzMjkyMWE2NDIyNQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2020-urn_ofk_oid_30663432-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2020-urn_ofk_oid_30663432-02-aarsrapport.headers,ecdea85cf68f95b0f231c6738846dd33f4f745048281ea9c766cf73907283d12,period=2020-01-01..2020-12-31; publication=2021-06-02T11:21:55.571Z; hit_id=urn:ofk:oid:30663432
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2019-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzL2FhLzI5L2ZiLzFhLzRhMjctNGRiNy04NjFlLTQzZTA5N2JiNTE2OA.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2019-urn_ofk_oid_28865866-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2019-urn_ofk_oid_28865866-01-aarsrapport.headers,43cd016c388c523555d5d8bb59d663ea65be611566d834a20cc912210e09f7d1,period=2019-01-01..2019-12-31; publication=2020-05-28T15:00:56.028Z; hit_id=urn:ofk:oid:28865866
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2019-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/amNsb3VkczovLzAzLzM2LzFjLzNlLzNmL2RlZWEtNGMzYS04ODRmLWQ2ZDQyODNiZDI2Nw.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2019-urn_ofk_oid_28865866-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2019-urn_ofk_oid_28865866-02-aarsrapport.headers,f1315de6178d8ea001e65b5fb7237731903ec03ac53ca2a961d267df492dc426,period=2019-01-01..2019-12-31; publication=2020-05-28T15:00:56.028Z; hit_id=urn:ofk:oid:28865866
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2018-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzMzLzk2LzM3LzBhZGEtNDFmMS04OGI2LTQ2NGJiNTA5ZmVkZg.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2018-urn_ofk_oid_27297039-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2018-urn_ofk_oid_27297039-01-aarsrapport.headers,bbf4da67340dc9099a37eb861d802b508592b42ca04f340d5097fa7828d394a9,period=2018-01-01..2018-12-31; publication=2019-05-29T12:49:59.136Z; hit_id=urn:ofk:oid:27297039
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2018-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzNmLzViLzM5L2QxZTktNDFlNC1hNmUxLWE0NmI3MDJhZDhjMg.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2018-urn_ofk_oid_27297039-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2018-urn_ofk_oid_27297039-02-aarsrapport.headers,f7a230d6f943f024b8a218c81c424704dcbb81092997e566175c3e219ee34971,period=2018-01-01..2018-12-31; publication=2019-05-29T12:49:59.136Z; hit_id=urn:ofk:oid:27297039
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2017-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzViLzNiL2Y2LzAwNzctNGI2Yi1hYzI0LWI4ODY5OGY4YzQ1Mw.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2017-urn_ofk_oid_25315249-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2017-urn_ofk_oid_25315249-01-aarsrapport.headers,f562fd5f951cc946c64be72def0f1ac22a23133bc9300c0814e5589481831751,period=2017-01-01..2017-12-31; publication=2018-04-17T07:58:28.219Z; hit_id=urn:ofk:oid:25315249
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2017-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzIxL2YyL2MwLzljMjktNDRjOS05NGU1LTE0ZDc0YTI1MzMzMQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2017-urn_ofk_oid_25315249-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2017-urn_ofk_oid_25315249-02-aarsrapport.headers,96714d916f0c00118fc0c18fbf6d2de46f974faeeb61c52adb633a2149c66867,period=2017-01-01..2017-12-31; publication=2018-04-17T07:58:28.219Z; hit_id=urn:ofk:oid:25315249
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2016-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzIxL2MyLzAzLzA2NmUtNGI1MS04MmEwLWU3MzVkNzEwNDA4Ng.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2016-urn_ofk_oid_23942740-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2016-urn_ofk_oid_23942740-01-aarsrapport.headers,b0a76da8d5bf0738f174fc66b0b7b1b9428b2d3d1041a414f3200d75c7be2bb1,period=2016-01-01..2016-12-31; publication=2017-05-24T16:18:22.471Z; hit_id=urn:ofk:oid:23942740
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2016-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzg3LzJhLzQwL2ZlOGQtNDE3Ni1hMTFlLWVjMmQzY2NlNzZkYg.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2016-urn_ofk_oid_23942740-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2016-urn_ofk_oid_23942740-02-aarsrapport.headers,38e9b2eb4d7ea0c9594307b34b318b9520935497fffacdc848d7953215a076d4,period=2016-01-01..2016-12-31; publication=2017-05-24T16:18:22.471Z; hit_id=urn:ofk:oid:23942740
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2015-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2E1LzhmLzY0L2YwOWQtNDVjZi1hNTA2LTk4M2RmMjc1OWRiNQ.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2015-urn_ofk_oid_22468339-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2015-urn_ofk_oid_22468339-01-aarsrapport.headers,60811030875b7ed4b4a6c1be4280ed48bd34d628e6a8c7a77ba91ebcce104866,period=2015-01-01..2015-12-31; publication=2016-05-27T12:34:25.963Z; hit_id=urn:ofk:oid:22468339
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2015-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ZjLzQwLzFiLzlmMTMtNGE4MC1iNWNhLWI2Y2EzYmM0ZjM2NQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2015-urn_ofk_oid_22468339-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2015-urn_ofk_oid_22468339-02-aarsrapport.headers,4044cf01af92de1458f37f72c0283f81f8ca052b7e858fe53990be7534e7a524,period=2015-01-01..2015-12-31; publication=2016-05-27T12:34:25.963Z; hit_id=urn:ofk:oid:22468339
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2014-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2RlLzAxLzFmLzk5MGMtNGJkYy1iYTU1LWUyMDE2YjNhOTk0Mg.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2014-urn_ofk_oid_5238028-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2014-urn_ofk_oid_5238028-01-aarsrapport.headers,678ea3a16766933d2f42622ef02be8370d124245a3a19871c9de762e90e9ba53,period=2014-01-01..2014-12-31; publication=2015-05-13T12:38:57.732Z; hit_id=urn:ofk:oid:5238028
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2014-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4LzA5LzZiLzk3OTctNDNmOS05ZTVjLTllNzliMzNmMTExMg.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2014-urn_ofk_oid_5238028-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2014-urn_ofk_oid_5238028-02-aarsrapport.headers,6a4061568062ec4b6d6e5047a13755f16cb72f83ed34a3e665a556e51634274e,period=2014-01-01..2014-12-31; publication=2015-05-13T12:38:57.732Z; hit_id=urn:ofk:oid:5238028
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2013-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/Y3ZyLmRrOi8veGJybHMvWC00RUUxRTIwOC0yMDE0MDUxMl8xNzUwMTBfMDI2.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2013-urn_ofk_oid_20864648-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2013-urn_ofk_oid_20864648-01-aarsrapport.headers,ad902570e2d9593668fe868cf2236093e2b191879b3431a301a9bedf9a7dd21c,period=2013-01-01..2013-12-31; publication=2014-05-12T22:00:00.000Z; hit_id=urn:ofk:oid:20864648
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2013-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/59495262/Y3ZyLmRrOi8vcGRmcy8yNjI1OTQ5NTtBL1MyOTE0OTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2013-urn_ofk_oid_20864648-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2013-urn_ofk_oid_20864648-02-aarsrapport.headers,9fe19018d50762508ea31d938a8003e76dd0a3aa55118b946fc7d73729952b73,period=2013-01-01..2013-12-31; publication=2014-05-12T22:00:00.000Z; hit_id=urn:ofk:oid:20864648
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2012-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/Y3ZyLmRrOi8vcGRmcy8yNjI1OTQ5NTtBL1MyOTE0OTc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2012-urn_ofk_oid_20864646-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2012-urn_ofk_oid_20864646-01-aarsrapport.headers,7bc61d26a998261fde53287cec70e49b08b8402d471f88a38d81208cba4d30aa,period=2012-01-01..2012-12-31; publication=2013-05-01T22:00:00.000Z; hit_id=urn:ofk:oid:20864646
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2011-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/Y3ZyLmRrOi8vcGRmcy8yNjI1OTQ5NTtBL1MyOTE0OTc7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2011-urn_ofk_oid_20864644-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2011-urn_ofk_oid_20864644-01-aarsrapport.headers,9a345d5a8124c171bc4ff9c598b020ae0365de0839ec48a8abc78a8e2624bf8d,period=2011-01-01..2011-12-31; publication=2012-05-07T22:00:00.000Z; hit_id=urn:ofk:oid:20864644
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-2010-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/59495262/Y3ZyLmRrOi8vcGRmcy8yNjI1OTQ5NTtBL1MyOTE0OTc7MjAxMDAxMDE7MjAxMDEyMzE7UjtS.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/coop-danmark-as/2010-urn_ofk_oid_20864642-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-2010-urn_ofk_oid_20864642-01-aarsrapport.headers,cf58a6e45933f38a7c77b100f84db2f7b08233da4aa57871335f2cf9355f8503,period=2010-01-01..2010-12-31; publication=2011-04-14T22:00:00.000Z; hit_id=urn:ofk:oid:20864642
