theme,series_family,series_id,country,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,coverage,comparability,notes
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.520,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.330,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.290,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.110,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.710,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.010,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.950,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2017-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.230,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.680,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.980,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.210,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.580,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.840,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.620,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.260,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.860,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.450,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.580,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.050,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2018-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.340,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.020,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.110,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.590,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.330,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.700,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.980,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.570,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.950,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.190,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2019-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.120,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.530,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.370,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.910,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.640,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.120,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.920,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.470,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.740,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.680,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2020-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.310,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.900,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.220,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.370,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.520,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.200,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.750,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.900,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.960,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.320,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),103.700,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),104.300,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2021-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),104.010,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),106.190,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),107.850,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),108.660,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),109.690,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.540,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),113.950,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),115.660,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),115.830,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),118.310,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),120.020,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),121.070,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2022-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),120.680,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),122.580,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.400,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),126.260,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.020,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.460,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.100,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),123.710,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),123.800,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.790,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.650,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2023-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),123.490,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.520,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.800,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.170,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.400,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.280,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),123.990,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),123.640,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.380,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.040,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2024-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.130,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),125.580,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),126.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),127.350,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),127.230,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),127.600,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),126.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_fi,FI,Eurostat HICP monthly,prc_hicp_midx,2025-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),128.610,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
