country_code,country_name,municipality_code,municipality_name,population,area_km2,method,total_stores,parent_hhi_store_count_proxy,top_parent,top_parent_store_share_pct,stores_per_10000_population,unknown_parent_store_count,parent_counts,assigned_country_store_points,unassigned_country_store_points,data_quality
fi,Finland,425,Liminka,10800,400,store_count_proxy,6,3333,Unknown,50,5.6,3,Unknown:3|S-Group:1|Kesko:1|Tokmanni Group:1,1703,1157,weak_geometry_coverage
fi,Finland,426,Liperi,12090,1158,store_count_proxy,7,3469,S-Group,42.9,5.8,2,S-Group:3|Kesko:2|Unknown:2,1703,1157,weak_geometry_coverage
fi,Finland,430,Loimaa,15600,679,store_count_proxy,10,4200,Kesko,60,6.4,1,Kesko:6|S-Group:2|Lidl:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,433,Loppi,8240,407,store_count_proxy,5,3600,Kesko,40,6.1,1,Kesko:2|S-Group:2|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,434,Loviisa,15070,908,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,435,Luhanka,650,211,store_count_proxy,1,10000,Unknown,100,15.4,1,Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,436,Lumijoki,2130,243,store_count_proxy,1,10000,S-Group,100,4.7,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,438,Lumparland,400,17,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,440,Luoto,5420,82,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,441,Luumäki,4520,752,store_count_proxy,4,3750,S-Group,50,8.8,1,S-Group:2|Kesko:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,442,Luvia,3250,184,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,444,Lohja,47350,328,store_count_proxy,22,3719,S-Group,50,4.6,3,S-Group:11|Kesko:7|Unknown:3|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,445,Parainen,15380,612,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,475,Maalahti,5480,500,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,476,Maaninka,3450,434,store_count_proxy,2,5000,Kesko,50,5.8,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,478,Maarianhamina,11680,21,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,480,Marttila,1970,163,store_count_proxy,1,10000,S-Group,100,5.1,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,481,Masku,10260,134,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,483,Merijärvi,1010,271,store_count_proxy,1,10000,S-Group,100,9.9,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,484,Merikarvia,2920,755,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,489,Miehikkälä,1810,433,store_count_proxy,1,10000,S-Group,100,5.5,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,491,Mikkeli,51580,2416,store_count_proxy,30,3333,S-Group,46.7,5.8,6,S-Group:14|Kesko:8|Unknown:6|Lidl:2,1703,1157,weak_geometry_coverage
fi,Finland,494,Muhos,9070,636,store_count_proxy,5,2800,S-Group,40,5.5,1,S-Group:2|Kesko:1|Unknown:1|Tokmanni Group:1,1703,1157,weak_geometry_coverage
fi,Finland,495,Multia,1530,640,store_count_proxy,1,10000,S-Group,100,6.5,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,498,Muonio,2280,2038,store_count_proxy,2,5000,Kesko,50,8.8,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,499,Mustasaari,19540,912,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,500,Muurame,10450,142,store_count_proxy,5,2800,Kesko,40,4.8,1,Kesko:2|S-Group:1|Lidl:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,503,Mynämäki,8370,300,store_count_proxy,3,3333,Kesko,33.3,3.6,1,Kesko:1|S-Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,504,Myrskylä,1910,200,store_count_proxy,1,10000,S-Group,100,5.2,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,505,Mäntsälä,21520,582,store_count_proxy,7,3878,Kesko,57.1,3.3,1,Kesko:4|Unknown:1|Lidl:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,507,Mäntyharju,5680,1230,store_count_proxy,6,5000,Unknown,66.7,10.6,4,Unknown:4|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,508,Mänttä-Vilppula,9570,615,store_count_proxy,5,6800,Kesko,80,5.2,0,Kesko:4|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,529,Naantali,19830,312,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,531,Nakkila,5480,205,store_count_proxy,1,10000,Kesko,100,1.8,0,Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,532,Nastola,14440,363,store_count_proxy,7,3878,S-Group,57.1,4.8,1,S-Group:4|Unknown:1|Lidl:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,535,Nivala,10430,535,store_count_proxy,4,2500,Lidl,25,3.8,0,Lidl:1|Tokmanni Group:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,536,Nokia,36740,289,store_count_proxy,11,3884,Kesko,54.5,3,1,Kesko:6|S-Group:3|Unknown:1|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,538,Nousiainen,4600,193,store_count_proxy,1,10000,S-Group,100,2.2,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,541,Nurmes,7050,3728,store_count_proxy,5,3600,S-Group,40,7.1,1,S-Group:2|Kesko:2|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,543,Nurmijärvi,44540,362,store_count_proxy,14,3980,Kesko,50,3.1,0,Kesko:7|S-Group:5|Lidl:2,1703,1157,weak_geometry_coverage
fi,Finland,545,Närpiö,9370,571,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,560,Orimattila,16280,561,store_count_proxy,5,3600,Kesko,40,3.1,0,Kesko:2|S-Group:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,561,Oripää,1340,120,store_count_proxy,1,10000,Kesko,100,7.5,0,Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,562,Orivesi,8840,831,store_count_proxy,7,3469,Unknown,42.9,7.9,3,Unknown:3|Kesko:2|S-Group:2,1703,1157,weak_geometry_coverage
fi,Finland,563,Oulainen,7110,497,store_count_proxy,4,3750,S-Group,50,5.6,0,S-Group:2|Tokmanni Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,564,Oulu,209648,3817,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,576,Padasjoki,2900,561,store_count_proxy,2,5000,Unknown,50,6.9,1,Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,577,Paimio,10820,223,store_count_proxy,4,2500,Unknown,25,3.7,1,Unknown:1|Kesko:1|S-Group:1|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,578,Paltamo,3110,929,store_count_proxy,3,3333,Unknown,33.3,9.6,1,Unknown:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,580,Parikkala,4540,1118,store_count_proxy,5,4400,S-Group,60,11,1,S-Group:3|Kesko:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,581,Parkano,6380,851,store_count_proxy,4,2500,Tokmanni Group,25,6.3,1,Tokmanni Group:1|Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,583,Pelkosenniemi,910,1881,store_count_proxy,2,10000,Kesko,100,22,0,Kesko:2,1703,1157,weak_geometry_coverage
fi,Finland,584,Perho,2480,747,store_count_proxy,2,5000,S-Group,50,8.1,1,S-Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,588,Pertunmaa,1630,314,store_count_proxy,3,5556,Unknown,66.7,18.4,2,Unknown:2|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,592,Petäjävesi,3600,508,store_count_proxy,3,3333,Unknown,33.3,8.3,1,Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,593,Pieksämäki,17680,1299,store_count_proxy,9,3333,S-Group,44.4,5.1,1,S-Group:4|Kesko:3|Lidl:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,595,Pielavesi,4230,1233,store_count_proxy,2,5000,Kesko,50,4.7,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,598,Pietarsaari,19120,97,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,599,Pedersören kunta,10820,801,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,601,Pihtipudas,3800,849,store_count_proxy,4,3750,Unknown,50,10.5,2,Unknown:2|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,604,Pirkkala,19960,81,store_count_proxy,9,2840,Kesko,33.3,4.5,2,Kesko:3|S-Group:3|Unknown:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,607,Polvijärvi,4050,1068,store_count_proxy,2,5000,S-Group,50,4.9,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,608,Pomarkku,2070,358,store_count_proxy,2,5000,S-Group,50,9.7,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,609,Pori,83720,834,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,611,Pornainen,5420,153,store_count_proxy,2,5000,Kesko,50,3.7,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,614,Posio,3230,3040,store_count_proxy,2,5000,S-Group,50,6.2,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,615,Pudasjärvi,7740,5635,store_count_proxy,5,4400,Unknown,60,6.5,3,Unknown:3|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,616,Pukkila,1910,142,store_count_proxy,1,10000,S-Group,100,5.2,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,619,Punkalaidun,2850,407,store_count_proxy,1,10000,Kesko,100,3.5,0,Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,620,Puolanka,2570,2467,store_count_proxy,2,5000,S-Group,50,7.8,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,623,Puumala,2200,781,store_count_proxy,3,5556,S-Group,66.7,13.6,0,S-Group:2|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,624,Pyhtää,5070,291,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,625,Pyhäjoki,2970,298,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,626,Pyhäjärvi,4570,1175,store_count_proxy,4,2500,Kesko,25,8.8,1,Kesko:1|Unknown:1|Tokmanni Group:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,630,Pyhäntä,1490,810,store_count_proxy,2,5000,Kesko,50,13.4,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,631,Pyhäranta,1930,194,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,635,Pälkäne,6600,563,store_count_proxy,5,3600,Kesko,40,7.6,2,Kesko:2|Unknown:2|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,636,Pöytyä,8410,528,store_count_proxy,5,4400,S-Group,60,5.9,1,S-Group:3|Kesko:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,638,Porvoo,55270,654,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,678,Raahe,24270,271,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,680,Raisio,24360,49,store_count_proxy,8,2813,Kesko,37.5,3.3,2,Kesko:3|S-Group:2|Unknown:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,681,Rantasalmi,3480,594,store_count_proxy,3,3333,S-Group,33.3,8.6,1,S-Group:1|Unknown:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,683,Ranua,3480,3696,store_count_proxy,2,5000,Kesko,50,5.7,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,684,Rauma,39270,495,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,686,Rautalampi,3010,636,store_count_proxy,3,5556,Unknown,66.7,10,2,Unknown:2|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,687,Rautavaara,1420,1138,store_count_proxy,1,10000,S-Group,100,7,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,689,Rautjärvi,3140,355,store_count_proxy,3,3333,S-Group,33.3,9.6,1,S-Group:1|Unknown:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,691,Reisjärvi,2530,472,store_count_proxy,2,5000,Kesko,50,7.9,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,694,Riihimäki,28610,122,store_count_proxy,15,3778,Kesko,53.3,5.2,1,Kesko:8|S-Group:4|Lidl:2|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,697,Ristijärvi,1210,872,store_count_proxy,2,5000,Unknown,50,16.5,1,Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,698,Rovaniemi,64445,8017,store_count_proxy,29,4388,Kesko,62.1,4.5,2,Kesko:18|S-Group:6|Unknown:2|Lidl:2|Minimani:1,1703,1157,weak_geometry_coverage
fi,Finland,700,Ruokolahti,4820,908,store_count_proxy,4,3750,Unknown,50,8.3,2,Unknown:2|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,702,Ruovesi,4280,754,store_count_proxy,4,6250,Kesko,75,9.3,0,Kesko:3|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,704,Rusko,6490,77,store_count_proxy,3,3333,Kesko,33.3,4.6,1,Kesko:1|S-Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,707,Rääkkylä,2050,504,store_count_proxy,2,5000,Unknown,50,9.8,1,Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,710,Raasepori,28350,701,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,729,Saarijärvi,9150,1409,store_count_proxy,7,2245,Kesko,28.6,7.7,2,Kesko:2|Unknown:2|Tokmanni Group:1|Lidl:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,732,Salla,3190,5872,store_count_proxy,2,5000,S-Group,50,6.3,1,S-Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,734,Salo,51140,2168,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,736,Saltvik,1870,152,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,738,Sauvo,2950,171,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,739,Savitaipale,3310,502,store_count_proxy,3,5556,Kesko,66.7,9.1,1,Kesko:2|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,740,Savonlinna,32770,1987,store_count_proxy,21,3333,Kesko,42.9,6.4,4,Kesko:9|S-Group:7|Unknown:4|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,742,Savukoski,990,6440,store_count_proxy,1,10000,Kesko,100,10.1,0,Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,743,Seinäjoki,64543,1469,store_count_proxy,24,3611,S-Group,45.8,3.7,1,S-Group:11|Kesko:9|Lidl:2|Tokmanni Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,746,Sievi,5150,813,store_count_proxy,2,5000,Kesko,50,3.9,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,747,Siikainen,1340,504,store_count_proxy,1,10000,Kesko,100,7.5,0,Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,748,Siikajoki,5100,965,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,749,Siilinjärvi,21860,398,store_count_proxy,6,2778,Kesko,33.3,2.7,0,Kesko:2|S-Group:2|Lidl:1|Tokmanni Group:1,1703,1157,weak_geometry_coverage
fi,Finland,751,Simo,3030,897,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,753,Sipoo,22590,339,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,755,Siuntio,6360,233,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,758,Sodankylä,8260,12415,store_count_proxy,8,3438,Unknown,50,9.7,4,Unknown:4|Kesko:2|Lidl:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,759,Soini,2030,558,store_count_proxy,1,10000,S-Group,100,4.9,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,761,Somero,8550,602,store_count_proxy,4,3750,Kesko,50,4.7,0,Kesko:2|Lidl:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,762,Sonkajärvi,3550,895,store_count_proxy,2,5000,Kesko,50,5.6,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,765,Sotkamo,9810,2681,store_count_proxy,5,3600,Kesko,40,5.1,0,Kesko:2|S-Group:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,766,Sottunga,110,28,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,768,Sulkava,2260,591,store_count_proxy,3,3333,Kesko,33.3,13.3,1,Kesko:1|Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,771,Sund,1030,103,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,777,Suomussalmi,7440,5337,store_count_proxy,8,4063,Unknown,50,10.8,4,Unknown:4|Kesko:3|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,778,Suonenjoki,6830,593,store_count_proxy,4,3750,Kesko,50,5.9,1,Kesko:2|Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,781,Sysmä,3610,670,store_count_proxy,3,3333,Unknown,33.3,8.3,1,Unknown:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,783,Säkylä,6780,254,store_count_proxy,2,5000,S-Group,50,2.9,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,785,Vaala,2860,1365,store_count_proxy,3,3333,Unknown,33.3,10.5,1,Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,790,Sastamala,24490,1556,store_count_proxy,13,3728,Kesko,53.8,5.3,2,Kesko:7|S-Group:3|Unknown:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,791,Siikalatva,5320,2946,store_count_proxy,8,4063,S-Group,50,15,1,S-Group:4|Kesko:3|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,831,Taipalsaari,4610,373,store_count_proxy,3,3333,Unknown,33.3,6.5,1,Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,832,Taivalkoski,3710,2564,store_count_proxy,3,3333,Unknown,33.3,8.1,1,Unknown:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,833,Taivassalo,1600,56,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,834,Tammela,5940,419,store_count_proxy,3,3333,S-Group,33.3,5.1,1,S-Group:1|Kesko:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,837,Tampere,244315,525,store_count_proxy,127,3164,Kesko,44.9,5.2,27,Kesko:57|S-Group:32|Unknown:27|Lidl:10|Minimani:1,1703,1157,weak_geometry_coverage
fi,Finland,838,Tarvasjoki,1790,113,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,844,Tervo,1470,393,store_count_proxy,3,5556,S-Group,66.7,20.4,0,S-Group:2|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,845,Tervola,2830,1514,store_count_proxy,3,3333,S-Group,33.3,10.6,1,S-Group:1|Kesko:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,846,Teuva,5200,492,store_count_proxy,4,3750,Unknown,50,7.7,2,Unknown:2|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,848,Tohmajärvi,4220,823,store_count_proxy,3,3333,Unknown,33.3,7.1,1,Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,849,Toholampi,3100,401,store_count_proxy,3,3333,Unknown,33.3,9.7,1,Unknown:1|S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,850,Toivakka,2420,258,store_count_proxy,2,5000,Kesko,50,8.3,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,851,Tornio,21350,1085,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,853,Turku,195301,246,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,854,Pello,3100,1863,store_count_proxy,4,3750,Kesko,50,12.9,1,Kesko:2|S-Group:1|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,857,Tuusniemi,2320,514,store_count_proxy,3,3333,Unknown,33.3,12.9,1,Unknown:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,858,Tuusula,39700,220,store_count_proxy,14,3367,Kesko,42.9,3.5,1,Kesko:6|S-Group:5|Lidl:2|Unknown:1,1703,1157,weak_geometry_coverage
fi,Finland,859,Tyrnävä,7330,422,store_count_proxy,2,5000,Kesko,50,2.7,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,886,Ulvila,12510,361,store_count_proxy,5,3600,S-Group,40,4,0,S-Group:2|Kesko:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,887,Urjala,4770,445,store_count_proxy,3,5556,Kesko,66.7,6.3,0,Kesko:2|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,889,Utajärvi,2550,1642,store_count_proxy,2,5000,S-Group,50,7.8,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,890,Utsjoki,1210,5373,store_count_proxy,4,5000,Kesko,50,33.1,2,Kesko:2|Unknown:2,1703,1157,weak_geometry_coverage
fi,Finland,892,Uurainen,3960,348,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,893,Uusikaarlepyy,7250,722,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,895,Uusikaupunki,15120,498,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,905,Vaasa,67636,394,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,908,Valkeakoski,21090,271,store_count_proxy,10,3400,Kesko,50,4.7,2,Kesko:5|S-Group:2|Unknown:2|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,911,Valtimo,2020,850,store_count_proxy,1,10000,S-Group,100,5,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,915,Varkaus,20660,524,store_count_proxy,11,3554,Kesko,45.5,5.3,1,Kesko:5|S-Group:4|Unknown:1|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,918,Vehmaa,2170,135,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,921,Vesanto,2010,424,store_count_proxy,1,10000,S-Group,100,5,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,922,Vesilahti,4570,308,store_count_proxy,3,5556,Kesko,66.7,6.6,0,Kesko:2|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,924,Veteli,3020,476,store_count_proxy,2,10000,S-Group,100,6.6,0,S-Group:2,1703,1157,weak_geometry_coverage
fi,Finland,925,Vieremä,3260,893,store_count_proxy,2,5000,S-Group,50,6.1,0,S-Group:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,927,Vihti,30070,568,store_count_proxy,11,4380,Kesko,54.5,3.7,0,Kesko:6|S-Group:4|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,931,Viitasaari,5890,1303,store_count_proxy,4,2500,Kesko,25,6.8,1,Kesko:1|Unknown:1|Lidl:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,934,Vimpeli,2740,332,store_count_proxy,2,5000,Kesko,50,7.3,0,Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,935,Virolahti,3110,348,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,936,Virrat,6420,1162,store_count_proxy,3,3333,Kesko,33.3,4.7,1,Kesko:1|Unknown:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,941,Vårdö,420,101,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,946,Vöyri,6100,770,store_count_proxy,0,,,,0,0,,1703,1157,weak_geometry_coverage
fi,Finland,976,Ylitornio,3870,2127,store_count_proxy,3,3333,Unknown,33.3,7.8,1,Unknown:1|Kesko:1|S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,977,Ylivieska,15160,557,store_count_proxy,7,3061,S-Group,42.9,4.6,0,S-Group:3|Kesko:2|Tokmanni Group:1|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,980,Ylöjärvi,34350,389,store_count_proxy,18,3025,Kesko,33.3,5.2,6,Kesko:6|Unknown:6|S-Group:5|Lidl:1,1703,1157,weak_geometry_coverage
fi,Finland,981,Ypäjä,2350,175,store_count_proxy,1,10000,S-Group,100,4.3,0,S-Group:1,1703,1157,weak_geometry_coverage
fi,Finland,989,Ähtäri,5700,836,store_count_proxy,4,3750,S-Group,50,7,1,S-Group:2|Unknown:1|Kesko:1,1703,1157,weak_geometry_coverage
fi,Finland,992,Äänekoski,18910,847,store_count_proxy,10,2400,Kesko,30,5.3,2,Kesko:3|S-Group:3|Unknown:2|Lidl:1|Tokmanni Group:1,1703,1157,weak_geometry_coverage
is,Island,0000,Reykjavík,140000,273,store_count_proxy,83,3114,Unknown,45.8,5.9,38,Unknown:38|Hagar:18|Samkaup:16|Festi:11,203,40,indicative_osm_coverage
is,Island,1000,Kópavogur,40000,80,store_count_proxy,17,2664,Unknown,35.3,4.3,6,Unknown:6|Hagar:4|Festi:4|Samkaup:3,203,40,indicative_osm_coverage
is,Island,1100,Seltjarnarnes,4900,2,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,1300,Garðabær,19000,71,store_count_proxy,3,3333,Hagar,33.3,1.6,0,Hagar:1|Festi:1|Samkaup:1,203,40,indicative_osm_coverage
is,Island,1400,Hafnarfjörður,31000,143,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,1604,Mosfellsbær,13000,187,store_count_proxy,8,2813,Hagar,37.5,6.2,2,Hagar:3|Festi:2|Unknown:2|Samkaup:1,203,40,indicative_osm_coverage
is,Island,2000,Reykjanesbær,21000,132,store_count_proxy,11,2893,Samkaup,36.4,5.2,3,Samkaup:4|Hagar:3|Unknown:3|Festi:1,203,40,indicative_osm_coverage
