fartoy_id;antall_sedler;antall_linjer;rundvekt_kg;fangstverdi_kr;siste_landingsdato;topp3_arter_rundvekt
2005031545;18;70;6778.5;178945.0;2025-10-23;Nordøstarktisk torsk (5 039 kg) | Nordøstarktisk hyse (650 kg) | Brosme (538 kg)
2005031567;13;89;18011.5;500334.0;2025-09-11;Torsk (9 681 kg) | Makrell (4 367 kg) | Rødspette (1 438 kg)
2005031585;19;76;29969.2;1156731.0;2025-12-18;Nordøstarktisk torsk (20 814 kg) | Sei (4 525 kg) | Kveite (4 173 kg)
2005031725;3;14;377.0;27960.0;2025-12-04;Sjøkreps (377 kg)
2005031806;22;133;46399.0;2184135.0;2025-08-13;Nordøstarktisk torsk (42 349 kg) | Sei (1 727 kg) | Kongekrabbe  hann- (1 520 kg)
2005031905;6;23;167639.0;1121040.0;2025-11-13;Norsk vårgytende sild (128 773 kg) | Makrell (38 325 kg) | Sei (503 kg)
2005032045;61;474;59848.8;1705232.0;2025-12-18;Nordøstarktisk torsk (22 258 kg) | Sei (18 469 kg) | Blåkveite (8 415 kg)
2005032046;8;45;12578.2;548996.0;2025-09-20;Nordøstarktisk torsk (11 013 kg) | Kongekrabbe  hann- (1 438 kg) | Kveite (66 kg)
2005032047;10;67;106013.9;5409374.0;2025-02-18;Nordøstarktisk torsk (101 632 kg) | Sei (4 142 kg) | Breiflabb (95 kg)
2005032165;10;72;16813.0;362416.0;2025-03-17;Sei (11 720 kg) | Lyr (1 418 kg) | Lange (1 237 kg)
2005032205;473;1529;7704033.1;140260947.0;2026-01-13;Sei (3 953 529 kg) | Snabeluer (1 472 813 kg) | Torsk (698 162 kg)
2005032226;24;51;4238.9;135852.0;2025-12-11;Nordøstarktisk torsk (4 048 kg) | Hummer (126 kg) | Rødspette (37 kg)
2005032245;29;172;19899.8;1218021.0;2025-12-06;Nordøstarktisk torsk (9 966 kg) | Nordøstarktisk hyse (4 743 kg) | Brosme (2 861 kg)
2005032288;3;3;567.2;4400.0;2025-11-30;Norsk vårgytende sild (440 kg) | Hummer (127 kg)
2005032325;8;34;8290.8;355392.0;2025-03-30;Nordøstarktisk torsk (7 644 kg) | Sei (645 kg) | Uer (vanlig) (1 kg)
2005032366;44;148;15813.7;602042.0;2025-12-22;Nordøstarktisk torsk (7 951 kg) | Makrell (4 220 kg) | Torsk (3 094 kg)
2005032505;78;628;96035.8;3072099.0;2025-12-10;Nordøstarktisk torsk (45 746 kg) | Breiflabb (18 178 kg) | Sei (13 735 kg)
2005032546;54;198;24688.7;1031727.0;2025-12-02;Nordøstarktisk torsk (11 588 kg) | Sei (10 908 kg) | Kongekrabbe  hann- (1 675 kg)
2005032645;45;217;5047.6;70385.0;2025-12-18;Nordøstarktisk torsk (2 828 kg) | Nordøstarktisk hyse (856 kg) | Sei (614 kg)
2005032665;90;229;37943.4;428012.0;2025-12-05;Taskekrabbe (26 630 kg) | Nordøstarktisk torsk (3 870 kg) | Sei (2 836 kg)
2005032685;214;214;25484.0;1906055.0;2025-12-20;Dypvannsreke (25 484 kg)
2005032705;35;67;79767449.0;31728512.0;2026-01-19;Antarktisk krill (79 767 449 kg)
2005032807;17;137;24068.4;685100.0;2025-12-18;Nordøstarktisk torsk (18 746 kg) | Kveite (2 872 kg) | Kongekrabbe  hann- (1 427 kg)
2005032845;238;325;46005.0;2299085.0;2025-10-28;Dypvannsreke (46 005 kg)
2005032906;19;74;10681.8;388196.0;2025-11-12;Nordøstarktisk torsk (8 615 kg) | Kongekrabbe  hann- (1 420 kg) | Sei (629 kg)
2005032985;21;132;54455.9;2493509.0;2025-12-02;Nordøstarktisk torsk (50 659 kg) | Nordøstarktisk hyse (2 334 kg) | Sei (831 kg)
2005033025;12;116;17704.5;1297869.0;2025-06-26;Nordøstarktisk torsk (6 825 kg) | Nordøstarktisk hyse (5 107 kg) | Gråsteinbit (2 553 kg)
2005033046;35;93;12431.2;388830.0;2025-12-16;Nordøstarktisk torsk (6 285 kg) | Sei (5 812 kg) | Lyr (233 kg)
2005033105;21;66;23224.9;1721235.0;2025-04-01;Nordøstarktisk torsk (21 714 kg) | Kongekrabbe  hann- (1 422 kg) | Kongekrabbe  hunn- (54 kg)
2005033168;26;80;3107.5;221846.0;2025-04-30;Dypvannsreke (3 076 kg) | Sjøkreps (32 kg)
2005033205;131;1501;644647.2;17915424.0;2025-12-15;Nordøstarktisk torsk (290 518 kg) | Sei (134 305 kg) | Lange (71 126 kg)
2005033225;3;4;36496.0;0.0;2025-11-26;Makrell (36 451 kg) | Lyr (45 kg)
2005033226;19;61;11128.9;1092002.0;2025-07-12;Nordøstarktisk torsk (9 544 kg) | Kongekrabbe  hann- (1 530 kg) | Kongekrabbe  hunn- (31 kg)
2005033286;24;105;18177.4;647547.0;2025-10-19;Nordøstarktisk torsk (11 000 kg) | Rognkjeks (hun) (5 116 kg) | Kongekrabbe  hann- (1 759 kg)
2005033305;10;64;40581.3;1775989.0;2025-12-08;Nordøstarktisk torsk (37 551 kg) | Kongekrabbe  hann- (1 463 kg) | Sei (957 kg)
2005033326;10;43;4824.4;0.0;2025-10-20;Kveite (2 824 kg) | Brosme (1 123 kg) | Sei (563 kg)
2005033347;25;38;1208.0;143998.0;2025-09-25;Sjøkreps (879 kg) | Lange (122 kg) | Brosme (107 kg)
2005033385;77;669;92472.4;1375295.0;2025-12-11;Sei (31 288 kg) | Nordøstarktisk torsk (18 666 kg) | Lange (13 630 kg)
2005033425;6;54;28064.4;1400395.0;2025-03-21;Nordøstarktisk torsk (27 438 kg) | Sei (227 kg) | Nordøstarktisk hyse (192 kg)
2005033445;25;81;1917.0;144095.0;2025-12-31;Nordøstarktisk torsk (1 199 kg) | Kongekrabbe  hann- (548 kg) | Sei (109 kg)
2005033525;30;239;19826.6;945672.0;2025-07-29;Nordøstarktisk torsk (18 698 kg) | Sei (642 kg) | Nordøstarktisk hyse (154 kg)
2005033545;71;580;77580.8;2292561.0;2025-11-04;Nordøstarktisk torsk (31 104 kg) | Breiflabb (22 657 kg) | Blåkveite (10 233 kg)
2005033585;64;130;1879.4;6750.0;2025-12-22;Sjøkreps (1 748 kg) | Sei (104 kg) | Lyr (17 kg)
2005033587;34;114;12838009.0;58550405.0;2025-10-27;Kolmule (7 443 215 kg) | Norsk vårgytende sild (1 995 508 kg) | Makrell (1 744 112 kg)
2005033685;74;216;11834.0;237058.0;2025-10-25;Makrell (8 957 kg) | Breiflabb (2 557 kg) | Lyr (73 kg)
2005033725;21;97;14104.8;1268942.0;2025-07-24;Nordøstarktisk torsk (10 992 kg) | Kongekrabbe  hann- (2 386 kg) | Kongekrabbe  hunn- (708 kg)
2005033765;5;36;18960.9;931615.0;2025-04-10;Nordøstarktisk torsk (18 956 kg) | Sei (5 kg)
2005033885;56;493;65805.3;2826094.0;2025-06-21;Nordøstarktisk torsk (40 682 kg) | Blåkveite (10 020 kg) | Brosme (4 138 kg)
2006033865;10;26;764.3;840.0;2025-12-18;Brosme (321 kg) | Kveite (224 kg) | Sei (80 kg)
2006033926;64;463;93489.4;2094996.0;2025-12-18;Sei (35 142 kg) | Nordøstarktisk torsk (33 029 kg) | Lyr (7 822 kg)
2006033985;16;91;29247.3;1183171.0;2025-03-12;Nordøstarktisk torsk (23 880 kg) | Sei (5 237 kg) | Uer (vanlig) (106 kg)
2006034006;93;272;11253.8;263351.0;2025-12-17;Nordøstarktisk torsk (5 000 kg) | Lyr (3 899 kg) | Breiflabb (1 011 kg)
2006034008;11;22;2440.0;97571.0;2025-06-11;Nordøstarktisk torsk (2 394 kg) | Sei (27 kg) | Nordøstarktisk hyse (15 kg)
2006034025;35;153;6207.1;511615.0;2025-10-31;Nordøstarktisk torsk (2 217 kg) | Kveite (1 149 kg) | Kongekrabbe  hann- (739 kg)
2006034106;45;45;638.0;9632.0;2025-12-31;Taskekrabbe (531 kg) | Hummer (107 kg)
2006034147;37;37;777.0;138297.0;2025-12-10;Dypvannsreke (777 kg)
2006034286;11;33;619.7;187915.0;2025-08-07;Grønngylt (415 kg) | Berggylt (205 kg)
2006034405;8;22;98337.0;760369.0;2025-09-17;Norsk vårgytende sild (67 561 kg) | Makrell (30 501 kg) | Hestmakrell (122 kg)
2006034466;14;61;44189.2;2780244.0;2025-03-28;Nordøstarktisk torsk (42 622 kg) | Kongekrabbe  hann- (1 426 kg) | Kongekrabbe  hunn- (63 kg)
2006034467;71;417;174472.1;3119479.0;2025-12-10;Norsk vårgytende sild (101 560 kg) | Nordøstarktisk torsk (23 668 kg) | Sei (15 802 kg)
2006034505;59;518;75108.0;1539331.0;2025-12-13;Sei (28 656 kg) | Nordøstarktisk torsk (21 463 kg) | Blåkveite (8 022 kg)
2006034525;18;150;53023.1;2682584.0;2025-06-06;Nordøstarktisk torsk (39 607 kg) | Blåkveite (10 973 kg) | Sei (910 kg)
2006034532;13;98;18767.5;21746.0;2025-11-07;Sei (16 141 kg) | Lysing (956 kg) | Lange (956 kg)
2006034606;4;8;3388.2;25749.0;2025-09-24;Nordøstarktisk torsk (3 294 kg) | Kongekrabbe  hann- (84 kg) | Kongekrabbe  hunn- (6 kg)
2006034645;3;22;1052.2;47798.0;2025-03-31;Nordøstarktisk torsk (1 042 kg) | Nordøstarktisk hyse (8 kg) | Sei (1 kg)
2006034687;139;1148;29147.3;1280017.0;2025-12-17;Dypvannsreke (21 518 kg) | Breiflabb (2 548 kg) | Torsk (2 063 kg)
2006034705;62;161;9717.2;169056.0;2025-12-13;Taskekrabbe (9 100 kg) | Sjøkreps (515 kg) | Hummer (103 kg)
2006034885;114;945;159642.7;6290724.0;2025-12-27;Dypvannsreke (117 596 kg) | Sei (21 416 kg) | Breiflabb (6 806 kg)
2006034887;8;12;254.9;21267.0;2025-10-27;Sjøkreps (102 kg) | Hummer (88 kg) | Lange (34 kg)
2006034945;6;14;518.4;15252.0;2025-09-09;Rødspette (354 kg) | Hyse (100 kg) | Torsk (31 kg)
2006035125;21;178;25497.6;1051453.0;2025-12-08;Nordøstarktisk torsk (21 254 kg) | Breiflabb (2 594 kg) | Sei (1 041 kg)
2006035166;46;230;14011.5;1094836.0;2025-12-05;Nordøstarktisk torsk (10 687 kg) | Kongekrabbe  hann- (2 050 kg) | Sei (613 kg)
2006035225;1;1;12000.0;0.0;2025-11-25;Nordsjøsild (12 000 kg)
2006035245;60;684;215463.0;3903782.0;2025-11-26;Sei (71 927 kg) | Nordøstarktisk hyse (52 214 kg) | Nordøstarktisk torsk (51 119 kg)
2006035305;118;880;124365.6;1232847.0;2025-12-22;Sei (46 699 kg) | Breiflabb (45 005 kg) | Lange (10 109 kg)
2006035386;34;167;9243.9;406069.0;2025-05-12;Nordøstarktisk torsk (8 579 kg) | Sei (502 kg) | Brosme (135 kg)
2006035405;20;40;1524.9;93149.0;2025-11-04;Kveite (1 115 kg) | Nordøstarktisk torsk (300 kg) | Brosme (50 kg)
2006035485;5;10;127.1;0.0;2025-12-01;Hummer (127 kg)
2006035565;9;39;201546.0;1088769.0;2025-11-07;Norsk vårgytende sild (103 776 kg) | Kystbrisling (77 653 kg) | Makrell (19 276 kg)
2006035745;4;22;480.2;15574.0;2025-04-30;Nordøstarktisk torsk (279 kg) | Brosme (76 kg) | Uer (vanlig) (52 kg)
2006035765;27;96;10896.2;0.0;2025-12-02;Sei (8 520 kg) | Nordøstarktisk torsk (2 265 kg) | Uer (vanlig) (87 kg)
2006035770;9;28;159593.0;926365.0;2025-11-25;Norsk vårgytende sild (91 531 kg) | Makrell (67 707 kg) | Hestmakrell (126 kg)
2006035825;31;205;63480.6;1728101.0;2025-12-09;Nordøstarktisk torsk (32 508 kg) | Nordøstarktisk hyse (23 698 kg) | Brosme (4 448 kg)
2006035865;24;73;12900.7;732457.0;2025-12-31;Nordøstarktisk torsk (11 033 kg) | Kongekrabbe  hann- (1 534 kg) | Rødspette (169 kg)
2006035885;24;95;2779.5;396832.0;2025-12-05;Sjøkreps (2 780 kg)
2006035985;30;221;48905.9;1969291.0;2025-10-27;Nordøstarktisk torsk (39 860 kg) | Breiflabb (6 535 kg) | Makrell (975 kg)
2006036006;10;29;23276.3;11415.0;2025-09-25;Makrell (22 119 kg) | Sei (1 010 kg) | Breiflabb (33 kg)
2006036065;1;1;17000.0;0.0;2025-08-23;Makrell (17 000 kg)
2006036125;48;94;2919.0;318716.0;2025-12-19;Sjøkreps (1 585 kg) | Taskekrabbe (1 302 kg) | Hummer (26 kg)
2006036166;31;137;9708.9;653246.0;2025-12-31;Nordøstarktisk torsk (6 986 kg) | Kongekrabbe  hann- (1 469 kg) | Kveite (565 kg)
2006036186;22;127;44916.1;1983226.0;2025-09-02;Nordøstarktisk torsk (43 015 kg) | Kongekrabbe  hann- (1 439 kg) | Sei (268 kg)
2006036265;68;434;162459.8;5299515.0;2025-11-13;Nordøstarktisk torsk (73 065 kg) | Sei (33 096 kg) | Breiflabb (30 744 kg)
2006036365;117;1270;2244039.9;44245806.0;2026-07-01;Sei (807 854 kg) | Nordøstarktisk torsk (602 538 kg) | Norsk vårgytende sild (418 576 kg)
2006036545;6;17;535.7;8595.0;2025-12-15;Blålange (134 kg) | Taskekrabbe (120 kg) | Lange (94 kg)
2006036585;3;8;228.3;7761.0;2025-02-24;Nordøstarktisk torsk (206 kg) | Lyr (10 kg) | Nordøstarktisk hyse (7 kg)
2006036586;11;74;10048.0;375210.0;2025-12-21;Nordøstarktisk torsk (9 560 kg) | Sei (423 kg) | Kveite (34 kg)
2006036648;19;139;77862.4;2545986.0;2025-12-17;Nordøstarktisk torsk (42 780 kg) | Sei (15 642 kg) | Blåkveite (11 270 kg)
2006036665;1;1;106.0;0.0;2025-12-18;Nordøstarktisk torsk (106 kg)
2006036705;15;74;12500.0;1046006.0;2025-05-26;Nordøstarktisk torsk (10 988 kg) | Kongekrabbe  hann- (1 446 kg) | Kongekrabbe  hunn- (66 kg)
2006036725;4;48;31614.0;1640178.0;2025-03-07;Nordøstarktisk torsk (30 672 kg) | Kveite (381 kg) | Sei (208 kg)
2006036745;13;70;9358.5;959928.0;2025-06-27;Nordøstarktisk torsk (7 857 kg) | Kongekrabbe  hann- (1 441 kg) | Kongekrabbe  hunn- (60 kg)
2006036765;81;725;97328.6;3181788.0;2025-11-04;Nordøstarktisk torsk (49 281 kg) | Sei (26 356 kg) | Blåkveite (10 816 kg)
2006036806;52;414;107242.4;2281283.0;2025-12-12;Nordøstarktisk torsk (27 587 kg) | Sei (25 071 kg) | Nordøstarktisk hyse (23 269 kg)
2006036885;101;125;822.1;108262.0;2025-12-29;Sjøkreps (734 kg) | Hummer (43 kg) | Taskekrabbe (18 kg)
2006036886;27;106;8521.5;162742.0;2025-09-16;Sei (5 990 kg) | Nordøstarktisk torsk (1 628 kg) | Kveite (541 kg)
2006036945;2;13;448020.0;5272544.0;2025-01-15;Norsk vårgytende sild (446 673 kg) | Sei (854 kg) | Torsk (493 kg)
2006036986;114;1159;5080138.0;85185360.0;2025-11-06;Sei (2 107 914 kg) | Nordøstarktisk torsk (1 235 784 kg) | Norsk vårgytende sild (946 528 kg)
2007036965;31;147;33552.3;2072018.0;2025-07-08;Nordøstarktisk torsk (23 944 kg) | Rognkjeks (hun) (7 429 kg) | Kongekrabbe  hann- (1 836 kg)
2007037006;100;512;101869.5;1927429.0;2025-10-17;Taskekrabbe  han- (26 865 kg) | Taskekrabbe  hun- (24 633 kg) | Nordøstarktisk torsk (21 642 kg)
2007037065;9;39;20564.6;794535.0;2025-12-22;Nordøstarktisk torsk (16 773 kg) | Nordøstarktisk hyse (1 968 kg) | Kongekrabbe  hann- (1 434 kg)
2007037085;23;194;44323.7;2180600.0;2025-12-15;Nordøstarktisk torsk (41 552 kg) | Kveite (1 215 kg) | Nordøstarktisk hyse (508 kg)
2007037146;29;192;23445.1;1681450.0;2025-12-19;Nordøstarktisk torsk (15 116 kg) | Kongekrabbe  hann- (4 188 kg) | Sei (2 895 kg)
2007037187;43;389;10461.7;295984.0;2025-12-19;Nordøstarktisk torsk (7 392 kg) | Nordøstarktisk hyse (982 kg) | Breiflabb (644 kg)
2007037288;63;346;3686382.6;34326545.0;2025-11-26;Sei (1 217 010 kg) | Norsk vårgytende sild (1 148 525 kg) | Makrell (556 737 kg)
2007037326;91;176;21201.7;2529559.0;2025-12-18;Nordøstarktisk torsk (14 345 kg) | Kongekrabbe  hann- (3 942 kg) | Nordøstarktisk hyse (1 780 kg)
2007037365;4;12;440.9;13527.0;2025-04-08;Nordøstarktisk torsk (321 kg) | Sei (82 kg) | Nordøstarktisk hyse (20 kg)
2007037385;14;65;11547.9;586503.0;2025-09-12;Nordøstarktisk torsk (11 090 kg) | Sei (407 kg) | Brosme (32 kg)
2007037526;14;85;11753.0;445247.0;2025-07-22;Nordøstarktisk torsk (8 176 kg) | Sei (3 569 kg) | Brosme (4 kg)
2007037545;8;46;913.5;34512.0;2025-08-28;Torsk (857 kg) | Sei (50 kg) | Lyr (3 kg)
2007037588;47;229;8822.8;249319.0;2025-12-05;Nordøstarktisk torsk (5 173 kg) | Sei (1 997 kg) | Kveite (835 kg)
2007037605;22;134;19284.1;742241.0;2025-11-12;Nordøstarktisk torsk (13 029 kg) | Sei (3 487 kg) | Kongekrabbe  hann- (1 697 kg)
2007037645;91;891;147080.8;3252711.0;2025-12-08;Nordøstarktisk torsk (57 429 kg) | Sei (34 030 kg) | Breiflabb (18 109 kg)
2007037685;17;17;256.8;23107.0;2025-12-28;Sjøkreps (257 kg)
2007037706;17;178;18696.0;919359.0;2025-03-14;Nordøstarktisk torsk (17 290 kg) | Sei (737 kg) | Nordøstarktisk hyse (371 kg)
2007037747;20;103;11188.9;986461.0;2025-07-17;Nordøstarktisk torsk (9 664 kg) | Kongekrabbe  hann- (1 443 kg) | Kongekrabbe  hunn- (71 kg)
2007037768;25;137;8050.2;326312.0;2025-06-19;Nordøstarktisk torsk (7 412 kg) | Sei (631 kg) | Nordøstarktisk hyse (8 kg)
2007037869;27;77;11283712.0;53464932.0;2025-10-17;Kolmule (6 091 799 kg) | Norsk vårgytende sild (1 928 914 kg) | Makrell (1 712 843 kg)
2007037988;25;79;19646.0;535756.0;2025-09-13;Nordøstarktisk torsk (10 688 kg) | Sei (8 348 kg) | Uer (vanlig) (497 kg)
2007037990;60;2623;425423.1;11248223.0;2025-12-28;Sei (131 522 kg) | Hyse (106 782 kg) | Breiflabb (87 392 kg)
2007038009;17;17;1087.9;164472.0;2025-10-28;Sjøkreps (1 088 kg)
2007038069;22;29;1685.6;0.0;2025-12-11;Taskekrabbe (1 194 kg) | Hummer (492 kg)
2007038088;13;71;6641.9;301500.0;2025-05-13;Nordøstarktisk torsk (6 635 kg) | Brosme (7 kg)
2007038108;98;715;85775.5;4146013.0;2025-12-02;Nordøstarktisk torsk (50 273 kg) | Sei (22 050 kg) | Kongekrabbe  hann- (6 547 kg)
2007038130;3;18;44881.2;2262862.0;2025-04-07;Nordøstarktisk torsk (44 814 kg) | Sei (55 kg) | Nordøstarktisk hyse (10 kg)
2007038148;11;40;11614.0;1035619.0;2025-07-25;Nordøstarktisk torsk (10 027 kg) | Kongekrabbe  hann- (1 418 kg) | Rødspette (124 kg)
2007038168;26;103;2045.0;8334.0;2025-09-25;Hyse (1 048 kg) | Lysing (379 kg) | Sei (223 kg)
2007038188;3;17;753.0;32639.0;2025-04-23;Nordøstarktisk torsk (753 kg)
2007038228;18;94;10529.8;439748.0;2025-08-27;Nordøstarktisk torsk (10 401 kg) | Sei (99 kg) | Uer (vanlig) (14 kg)
2007038268;13;81;30621.8;2350584.0;2025-06-23;Nordøstarktisk torsk (21 717 kg) | Blåkveite (6 979 kg) | Kongekrabbe  hann- (1 494 kg)
2007038288;1;2;124.0;0.0;2025-12-17;Nordøstarktisk torsk (66 kg) | Sei (58 kg)
2007038348;179;739;15171.9;474108.0;2025-11-19;Dypvannsreke (14 499 kg) | Breiflabb (207 kg) | Sjøkreps (168 kg)
2007038388;55;383;61581.9;2402914.0;2025-12-12;Nordøstarktisk torsk (53 637 kg) | Sei (5 328 kg) | Uer (vanlig) (1 762 kg)
2007038428;107;682;57405.1;755012.0;2025-11-11;Sei (31 921 kg) | Brosme (10 284 kg) | Nordøstarktisk torsk (6 688 kg)
2007038448;33;234;64655.8;2121932.0;2025-12-09;Nordøstarktisk torsk (48 263 kg) | Blåkveite (10 003 kg) | Sei (1 986 kg)
2007038568;5;19;1226.0;14102.0;2025-10-18;Sei (558 kg) | Hyse (446 kg) | Breiflabb (103 kg)
2007038628;4;15;676.5;0.0;2025-10-24;Sei (625 kg) | Nordøstarktisk torsk (49 kg) | Uer (vanlig) (3 kg)
2007038648;43;159;15919.5;820609.0;2025-12-30;Nordøstarktisk torsk (13 235 kg) | Kongekrabbe  hann- (1 445 kg) | Sei (559 kg)
2007038688;8;33;7818.0;395872.0;2025-05-10;Nordøstarktisk torsk (7 706 kg) | Sei (100 kg) | Brosme (12 kg)
2007038768;27;138;5020.3;316191.0;2025-12-17;Nordøstarktisk torsk (2 056 kg) | Nordøstarktisk hyse (1 776 kg) | Kongekrabbe  hann- (750 kg)
2007038788;17;40;30350.7;499714.0;2025-12-17;Makrell (28 685 kg) | Grønngylt (1 567 kg) | Berggylt (97 kg)
2007038828;23;98;22213.8;1136782.0;2025-05-05;Nordøstarktisk torsk (21 484 kg) | Sei (656 kg) | Brosme (33 kg)
2007038848;19;135;51448.6;1099498.0;2025-12-18;Nordøstarktisk torsk (19 378 kg) | Nordøstarktisk hyse (10 320 kg) | Blåkveite (10 208 kg)
2007038888;71;383;59222.7;1718377.0;2025-11-26;Nordøstarktisk torsk (27 307 kg) | Sei (20 606 kg) | Breiflabb (6 774 kg)
2007038890;3;4;41397.0;0.0;2025-09-30;Makrell (41 254 kg) | Nordsjøsild (143 kg)
2007038969;32;254;56100.8;1558045.0;2025-12-14;Nordøstarktisk torsk (25 169 kg) | Nordøstarktisk hyse (20 966 kg) | Annen skate og rokke (3 758 kg)
2007039008;7;18;11490.9;394264.0;2025-03-27;Nordøstarktisk torsk (7 024 kg) | Sei (4 467 kg)
2007039068;33;113;11738748.0;51191409.0;2025-11-11;Kolmule (5 868 690 kg) | Nordsjøsild (2 597 057 kg) | Makrell (1 945 775 kg)
2007039088;63;559;131629.0;3245502.0;2025-12-26;Sei (54 705 kg) | Nordøstarktisk torsk (41 156 kg) | Lyr (14 227 kg)
2007039109;8;8;614.9;23060.0;2025-06-23;Breiflabb (615 kg)
2007039128;126;133;176897.1;4784582.0;2025-12-14;Kamskjell (176 787 kg) | Kveite (67 kg) | Nordøstarktisk torsk (39 kg)
2007039148;20;59;5960.8;241433.0;2025-06-11;Nordøstarktisk torsk (5 325 kg) | Sei (615 kg) | Kveite (12 kg)
2007039149;19;83;2193694.4;19265778.0;2025-11-27;Norsk vårgytende sild (1 582 196 kg) | Makrell (219 865 kg) | Nordsjøsild (218 453 kg)
2007039268;4;5;54548.0;0.0;2025-08-26;Makrell (54 548 kg)
2007039289;8;36;18202.6;788039.0;2025-10-15;Nordøstarktisk torsk (16 676 kg) | Kongekrabbe  hann- (1 438 kg) | Kongekrabbe  hunn- (61 kg)
2007039309;13;76;33352.7;1599005.0;2025-09-27;Nordøstarktisk torsk (31 600 kg) | Kongekrabbe  hann- (1 440 kg) | Nordøstarktisk hyse (151 kg)
2007039313;18;74;7486.5;214525.0;2025-12-31;Nordøstarktisk torsk (6 308 kg) | Kongekrabbe  hann- (694 kg) | Sei (355 kg)
2007039314;44;91;2919.5;0.0;2025-10-13;Grønngylt (2 086 kg) | Berggylt (834 kg)
2007039328;9;25;3316.8;0.0;2025-11-26;Kveite (3 183 kg) | Brosme (78 kg) | Lange (41 kg)
2007039350;81;224;26762.2;602348.0;2025-08-12;Sei (21 048 kg) | Nordøstarktisk torsk (5 701 kg) | Kveite (8 kg)
2007039352;5;12;2232.0;98556.0;2025-04-07;Nordøstarktisk torsk (2 218 kg) | Sei (14 kg)
2007039368;14;143;9504.3;416499.0;2025-07-29;Nordøstarktisk torsk (8 058 kg) | Breiflabb (647 kg) | Rødspette (208 kg)
2007039369;29;70;587.3;0.0;2025-12-31;Taskekrabbe (234 kg) | Sjøkreps (215 kg) | Hummer (137 kg)
2007039588;38;45;292.6;18754.0;2025-11-28;Ål (138 kg) | Sjøkreps (114 kg) | Hummer (24 kg)
2007039688;133;531;30628.9;2286125.0;2025-12-28;Dypvannsreke (21 938 kg) | Sjøkreps (7 799 kg) | Breiflabb (448 kg)
2007039729;47;370;49344.0;1801538.0;2025-12-18;Nordøstarktisk torsk (30 291 kg) | Sei (8 421 kg) | Lange (3 394 kg)
2007039730;34;124;4852.2;66897.0;2025-12-09;Sei (2 790 kg) | Nordøstarktisk torsk (1 526 kg) | Kveite (299 kg)
2007039768;10;47;11998.6;38014.0;2025-12-06;Makrell (10 229 kg) | Lange (478 kg) | Breiflabb (439 kg)
2007039809;121;657;2510103.8;43032970.0;2025-12-22;Brosme (1 037 716 kg) | Lange (687 531 kg) | Torsk (310 005 kg)
2007039830;14;57;10075.0;528806.0;2025-05-14;Nordøstarktisk torsk (9 999 kg) | Breiflabb (23 kg) | Rødspette (19 kg)
2007039910;3;7;54.0;924.0;2025-08-29;Taskekrabbe  hun- (18 kg) | Sei (14 kg) | Nordøstarktisk torsk (14 kg)
2007040049;37;188;55486.2;3296227.0;2025-12-12;Nordøstarktisk torsk (48 936 kg) | Kveite (4 788 kg) | Kongekrabbe  hann- (1 466 kg)
2007040050;131;1017;26171.0;467629.0;2025-12-30;Breiflabb (10 144 kg) | Sei (5 038 kg) | Lyr (4 669 kg)
2007040148;7;31;4396.5;157574.0;2025-12-20;Nordøstarktisk torsk (3 126 kg) | Kongekrabbe  hann- (1 195 kg) | Kongekrabbe  hunn- (57 kg)
2007040168;11;40;12519.7;572827.0;2025-09-03;Nordøstarktisk torsk (11 028 kg) | Kongekrabbe  hann- (1 382 kg) | Sei (58 kg)
2008040268;35;228;27900.4;1115424.0;2025-12-08;Nordøstarktisk torsk (21 903 kg) | Kveite (4 003 kg) | Kongekrabbe  hann- (1 446 kg)
2008040288;42;213;16022.6;379664.0;2025-10-30;Nordøstarktisk torsk (7 983 kg) | Sei (6 045 kg) | Breiflabb (900 kg)
2008040308;18;80;2915968.0;18662249.0;2025-11-10;Norsk vårgytende sild (1 992 067 kg) | Makrell (461 668 kg) | Nordsjøsild (408 846 kg)
2008040328;47;182;10572.5;368131.0;2025-12-11;Nordøstarktisk torsk (8 150 kg) | Kveite (1 437 kg) | Kongekrabbe  hann- (399 kg)
2008040330;4;4;158.8;0.0;2025-12-17;Sjøkreps (159 kg)
2008040348;10;24;2645.6;108881.0;2025-04-12;Nordøstarktisk torsk (2 535 kg) | Nordøstarktisk hyse (91 kg) | Sei (9 kg)
2008040349;4;4;303.0;0.0;2025-12-16;Kamskjell (303 kg)
2008040350;39;111;3706.8;174659.0;2025-12-16;Makrell (1 786 kg) | Sjøkreps (1 163 kg) | Torsk (334 kg)
2008040409;146;185;32541.5;591258.0;2025-12-17;Dypvannsreke (32 542 kg)
2008040468;10;35;7643.6;954222.0;2025-07-24;Nordøstarktisk torsk (5 946 kg) | Kongekrabbe  hann- (1 494 kg) | Kongekrabbe  hunn- (85 kg)
2008040469;8;36;4165.1;166563.0;2025-06-11;Nordøstarktisk torsk (3 363 kg) | Sei (385 kg) | Brosme (232 kg)
2008040509;30;94;18517.4;171213.0;2025-09-16;Taskekrabbe  han- (9 200 kg) | Taskekrabbe  hun- (8 351 kg) | Taskekrabbe (667 kg)
2008040568;38;227;29847.8;1506901.0;2025-12-16;Nordøstarktisk torsk (14 806 kg) | Rognkjeks (hun) (6 850 kg) | Nordøstarktisk hyse (5 005 kg)
