freq,unit,coicop,geo,time,freq_label,unit_label,coicop_label,geo_label,time_label,value
M,I15,CP01,IS,2020-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-09,111.9
M,I15,CP01,IS,2020-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-10,113.04
M,I15,CP01,IS,2020-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-11,112.81
M,I15,CP01,IS,2020-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-12,112.43
M,I15,CP01,IS,2021-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-01,113.09
M,I15,CP01,IS,2021-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-02,112.93
M,I15,CP01,IS,2021-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-03,112.97
M,I15,CP01,IS,2021-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-04,114.12
M,I15,CP01,IS,2021-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-05,114.15
M,I15,CP01,IS,2021-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-06,113.95
M,I15,CP01,IS,2021-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-07,113.25
M,I15,CP01,IS,2021-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-08,113.5
M,I15,CP01,IS,2021-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-09,113.99
M,I15,CP01,IS,2021-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-10,114.46
M,I15,CP01,IS,2021-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-11,114.64
M,I15,CP01,IS,2021-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2021-12,115.52
M,I15,CP01,IS,2022-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-01,117.16
M,I15,CP01,IS,2022-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-02,118.15
M,I15,CP01,IS,2022-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-03,119.03
M,I15,CP01,IS,2022-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-04,120.31
M,I15,CP01,IS,2022-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-05,121.55
M,I15,CP01,IS,2022-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-06,122.47
M,I15,CP01,IS,2022-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-07,122.85
M,I15,CP01,IS,2022-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-08,123.45
M,I15,CP01,IS,2022-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-09,123.74
M,I15,CP01,IS,2022-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-10,125.46
M,I15,CP01,IS,2022-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-11,126.35
M,I15,CP01,IS,2022-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2022-12,127.24
M,I15,CP01,IS,2023-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-01,129.65
M,I15,CP01,IS,2023-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-02,132.1
M,I15,CP01,IS,2023-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-03,133.06
M,I15,CP01,IS,2023-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-04,135.05
M,I15,CP01,IS,2023-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-05,136.13
M,I15,CP01,IS,2023-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-06,136.97
M,I15,CP01,IS,2023-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-07,137.62
M,I15,CP01,IS,2023-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-08,138.36
M,I15,CP01,IS,2023-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-09,138.89
M,I15,CP01,IS,2023-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-10,140.02
M,I15,CP01,IS,2023-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-11,140.06
M,I15,CP01,IS,2023-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2023-12,140.2
M,I15,CP01,IS,2024-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-01,141.0
M,I15,CP01,IS,2024-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-02,141.98
M,I15,CP01,IS,2024-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-03,142.5
M,I15,CP01,IS,2024-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-04,142.74
M,I15,CP01,IS,2024-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-05,143.33
M,I15,CP01,IS,2024-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-06,143.96
M,I15,CP01,IS,2024-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-07,145.38
M,I15,CP01,IS,2024-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-08,144.85
M,I15,CP01,IS,2024-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-09,144.46
M,I15,CP01,IS,2024-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-10,145.34
M,I15,CP01,IS,2024-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-11,145.36
M,I15,CP01,IS,2024-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2024-12,145.82
M,I15,CP01,IS,2025-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-01,146.95
M,I15,CP01,IS,2025-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-02,148.65
M,I15,CP01,IS,2025-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-03,149.76
M,I15,CP01,IS,2025-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-04,150.9
M,I15,CP01,IS,2025-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-05,151.9
M,I15,CP01,IS,2025-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-06,152.76
M,I15,CP01,IS,2025-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-07,152.87
M,I15,CP01,IS,2025-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-08,153.03
M,I15,CP01,IS,2025-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-09,153.46
M,I15,CP01,IS,2025-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-10,154.42
M,I15,CP01,IS,2025-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-11,154.68
M,I15,CP01,IS,2025-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2025-12,154.35
M,I15,CP01,NO,2015-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-01,97.4
M,I15,CP01,NO,2015-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-02,99.2
M,I15,CP01,NO,2015-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-03,97.7
M,I15,CP01,NO,2015-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-04,98.2
M,I15,CP01,NO,2015-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-05,99.6
M,I15,CP01,NO,2015-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-06,100.7
M,I15,CP01,NO,2015-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-07,102.4
M,I15,CP01,NO,2015-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-08,101.6
M,I15,CP01,NO,2015-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-09,101.8
M,I15,CP01,NO,2015-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-10,100.8
M,I15,CP01,NO,2015-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-11,101.7
M,I15,CP01,NO,2015-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2015-12,98.9
M,I15,CP01,NO,2016-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-01,99.2
M,I15,CP01,NO,2016-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-02,102.6
M,I15,CP01,NO,2016-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-03,99.2
M,I15,CP01,NO,2016-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-04,102.2
M,I15,CP01,NO,2016-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-05,102.3
M,I15,CP01,NO,2016-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-06,103.4
M,I15,CP01,NO,2016-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-07,106.4
M,I15,CP01,NO,2016-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-08,105.3
M,I15,CP01,NO,2016-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-09,104.9
M,I15,CP01,NO,2016-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-10,104.4
M,I15,CP01,NO,2016-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-11,103.5
M,I15,CP01,NO,2016-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2016-12,100.5
M,I15,CP01,NO,2017-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-01,101.0
M,I15,CP01,NO,2017-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-02,102.4
M,I15,CP01,NO,2017-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-03,102.0
M,I15,CP01,NO,2017-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-04,100.0
M,I15,CP01,NO,2017-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-05,102.7
M,I15,CP01,NO,2017-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-06,103.9
M,I15,CP01,NO,2017-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-07,106.7
M,I15,CP01,NO,2017-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-08,103.1
M,I15,CP01,NO,2017-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-09,102.6
M,I15,CP01,NO,2017-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-10,102.9
M,I15,CP01,NO,2017-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-11,102.5
M,I15,CP01,NO,2017-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2017-12,101.1
M,I15,CP01,NO,2018-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-01,103.5
M,I15,CP01,NO,2018-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-02,105.5
M,I15,CP01,NO,2018-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-03,103.6
M,I15,CP01,NO,2018-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-04,103.7
M,I15,CP01,NO,2018-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-05,103.8
M,I15,CP01,NO,2018-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-06,104.3
M,I15,CP01,NO,2018-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-07,108.1
M,I15,CP01,NO,2018-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-08,106.4
M,I15,CP01,NO,2018-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-09,106.1
M,I15,CP01,NO,2018-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-10,105.3
M,I15,CP01,NO,2018-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-11,106.8
M,I15,CP01,NO,2018-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2018-12,104.4
M,I15,CP01,NO,2019-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-01,104.6
M,I15,CP01,NO,2019-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-02,107.6
M,I15,CP01,NO,2019-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-03,106.5
M,I15,CP01,NO,2019-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-04,105.7
M,I15,CP01,NO,2019-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-05,104.8
M,I15,CP01,NO,2019-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-06,105.6
M,I15,CP01,NO,2019-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-07,110.0
M,I15,CP01,NO,2019-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-08,107.4
M,I15,CP01,NO,2019-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-09,106.9
M,I15,CP01,NO,2019-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-10,105.6
M,I15,CP01,NO,2019-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-11,106.0
M,I15,CP01,NO,2019-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2019-12,104.0
M,I15,CP01,NO,2020-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-01,106.8
M,I15,CP01,NO,2020-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-02,109.7
M,I15,CP01,NO,2020-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-03,109.4
M,I15,CP01,NO,2020-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-04,110.3
M,I15,CP01,NO,2020-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-05,109.6
M,I15,CP01,NO,2020-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-06,108.7
M,I15,CP01,NO,2020-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-07,112.3
M,I15,CP01,NO,2020-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-08,111.3
M,I15,CP01,NO,2020-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-09,110.9
M,I15,CP01,NO,2020-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-10,110.0
M,I15,CP01,NO,2020-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-11,109.5
M,I15,CP01,NO,2020-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2020-12,106.9
M,I15,CP01,NO,2021-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-01,107.5
M,I15,CP01,NO,2021-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-02,109.7
M,I15,CP01,NO,2021-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-03,109.0
M,I15,CP01,NO,2021-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-04,107.9
M,I15,CP01,NO,2021-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-05,107.4
M,I15,CP01,NO,2021-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-06,106.7
M,I15,CP01,NO,2021-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-07,109.0
M,I15,CP01,NO,2021-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-08,108.0
M,I15,CP01,NO,2021-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-09,106.5
M,I15,CP01,NO,2021-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-10,105.4
M,I15,CP01,NO,2021-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-11,105.4
M,I15,CP01,NO,2021-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2021-12,104.8
M,I15,CP01,NO,2022-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-01,105.7
M,I15,CP01,NO,2022-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-02,110.6
M,I15,CP01,NO,2022-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-03,109.0
M,I15,CP01,NO,2022-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-04,109.8
M,I15,CP01,NO,2022-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-05,110.1
M,I15,CP01,NO,2022-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-06,111.9
M,I15,CP01,NO,2022-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-07,120.4
M,I15,CP01,NO,2022-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-08,119.1
M,I15,CP01,NO,2022-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-09,119.3
M,I15,CP01,NO,2022-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-10,119.2
M,I15,CP01,NO,2022-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-11,118.8
M,I15,CP01,NO,2022-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2022-12,116.9
M,I15,CP01,NO,2023-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-01,118.3
M,I15,CP01,NO,2023-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-02,120.2
M,I15,CP01,NO,2023-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-03,118.3
M,I15,CP01,NO,2023-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-04,121.3
M,I15,CP01,NO,2023-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-05,123.8
M,I15,CP01,NO,2023-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-06,126.7
M,I15,CP01,NO,2023-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-07,130.8
M,I15,CP01,NO,2023-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-08,129.5
M,I15,CP01,NO,2023-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-09,128.0
M,I15,CP01,NO,2023-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-10,129.2
M,I15,CP01,NO,2023-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-11,129.4
M,I15,CP01,NO,2023-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2023-12,127.2
M,I15,CP01,NO,2024-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-01,128.6
M,I15,CP01,NO,2024-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-02,127.8
M,I15,CP01,NO,2024-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-03,125.5
M,I15,CP01,NO,2024-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-04,129.3
M,I15,CP01,NO,2024-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-05,130.5
M,I15,CP01,NO,2024-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-06,133.0
M,I15,CP01,NO,2024-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-07,137.3
M,I15,CP01,NO,2024-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-08,135.4
M,I15,CP01,NO,2024-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-09,133.2
M,I15,CP01,NO,2024-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-10,134.2
M,I15,CP01,NO,2024-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-11,134.8
M,I15,CP01,NO,2024-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2024-12,132.2
M,I15,CP01,NO,2025-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-01,134.9
M,I15,CP01,NO,2025-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-02,137.2
M,I15,CP01,NO,2025-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-03,136.2
M,I15,CP01,NO,2025-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-04,133.9
M,I15,CP01,NO,2025-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-05,137.2
M,I15,CP01,NO,2025-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-06,138.9
M,I15,CP01,NO,2025-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-07,145.0
M,I15,CP01,NO,2025-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-08,142.5
M,I15,CP01,NO,2025-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-09,141.4
M,I15,CP01,NO,2025-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-10,142.3
M,I15,CP01,NO,2025-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-11,141.0
M,I15,CP01,NO,2025-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Norway,2025-12,139.1
