year,reporter,reporter_label,partner,partner_label,product,product_label,flow,value_eur,quantity_100kg,quantity_kg,quantity_tonnes,source_url
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1803,"Cocoa paste, whether or not defatted",EXPORT,100154,160.77,16077,16.077,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1804,"Cocoa butter, fat and oil",EXPORT,206626,157.69,15769,15.769,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,140835,170.82,17082,17.082,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1806,Chocolate and other food preparations containing cocoa,EXPORT,23471785,48210.42,4821042,4821.042,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,3167,3.64,364,0.364,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1803,"Cocoa paste, whether or not defatted",EXPORT,4105,4.46,446,0.446,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1804,"Cocoa butter, fat and oil",EXPORT,230402,231.26,23126,23.126,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,447046,533.54,53354,53.354,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1806,Chocolate and other food preparations containing cocoa,EXPORT,4714009,7612.64,761264,761.264,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,14459,14.59,1459,1.459,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1803,"Cocoa paste, whether or not defatted",EXPORT,120526,228.31,22831,22.831,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1804,"Cocoa butter, fat and oil",EXPORT,4081577,7285.44,728544,728.544,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,1223447,4019.87,401987,401.987,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1806,Chocolate and other food preparations containing cocoa,EXPORT,29398794,40329.37,4032937,4032.937,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,84968,215.59,21559,21.559,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1803,"Cocoa paste, whether or not defatted",EXPORT,3692907,8900.60,890060,890.060,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1804,"Cocoa butter, fat and oil",EXPORT,4814380,9587.53,958753,958.753,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,4801013,13579.46,1357946,1357.946,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1806,Chocolate and other food preparations containing cocoa,EXPORT,122669285,198014.09,19801409,19801.409,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,395871,904.93,90493,90.493,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1802,"Cocoa shells, husks, skins and other cocoa waste",EXPORT,115507,4621.72,462172,462.172,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1803,"Cocoa paste, whether or not defatted",EXPORT,4610484,12032.30,1203230,1203.230,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1804,"Cocoa butter, fat and oil",EXPORT,3871178,7955.44,795544,795.544,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,1650828,5193.11,519311,519.311,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1806,Chocolate and other food preparations containing cocoa,EXPORT,118475870,155600.91,15560091,15560.091,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,21614,22.30,2230,2.230,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1803,"Cocoa paste, whether or not defatted",EXPORT,3580301,9619.55,961955,961.955,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1804,"Cocoa butter, fat and oil",EXPORT,16421633,30551.95,3055195,3055.195,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,436856,995.33,99533,99.533,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2023,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1806,Chocolate and other food preparations containing cocoa,EXPORT,30417230,45873.34,4587334,4587.334,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,139330,173.78,17378,17.378,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1803,"Cocoa paste, whether or not defatted",EXPORT,7840016,12302.20,1230220,1230.220,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1804,"Cocoa butter, fat and oil",EXPORT,35389865,29378.40,2937840,2937.840,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,6506499,16945.02,1694502,1694.502,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1806,Chocolate and other food preparations containing cocoa,EXPORT,27893879,29665.13,2966513,2966.513,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,307134,421.44,42144,42.144,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1802,"Cocoa shells, husks, skins and other cocoa waste",EXPORT,833,14.70,1470,1.470,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1803,"Cocoa paste, whether or not defatted",EXPORT,5001354,5596.44,559644,559.644,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1804,"Cocoa butter, fat and oil",EXPORT,58522053,47084.47,4708447,4708.447,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,21099459,46017.14,4601714,4601.714,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,SE,Sweden,1806,Chocolate and other food preparations containing cocoa,EXPORT,56177752,74463.18,7446318,7446.318,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,368168,584.89,58489,58.489,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1802,"Cocoa shells, husks, skins and other cocoa waste",EXPORT,53,0.47,47,0.047,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1803,"Cocoa paste, whether or not defatted",EXPORT,2259259,2752.80,275280,275.280,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1804,"Cocoa butter, fat and oil",EXPORT,2809888,4853.46,485346,485.346,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,6167181,14349.33,1434933,1434.933,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,DK,Denmark,1806,Chocolate and other food preparations containing cocoa,EXPORT,60011524,76563.22,7656322,7656.322,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,FI,Finland,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,77636,99.46,9946,9.946,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,FI,Finland,1802,"Cocoa shells, husks, skins and other cocoa waste",EXPORT,86,0.73,73,0.073,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,FI,Finland,1803,"Cocoa paste, whether or not defatted",EXPORT,27016057,26384.64,2638464,2638.464,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,FI,Finland,1804,"Cocoa butter, fat and oil",EXPORT,24723642,21897.09,2189709,2189.709,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
