code,description,classification,year,country,flow,indicator,kg,product_key,url,error
071310,Peas dried shelled,Classification of Products CN6,2023,AA All countries together,Imports by countries of origin,V3 Quantity kg,2099680,"071310 (2002--.) Dried, shelled peas Pisum sativum, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071310&Year=2023&Country=AA&Flow=1&Indicators=V3,
071310,Peas dried shelled,Classification of Products CN6,2024,AA All countries together,Imports by countries of origin,V3 Quantity kg,781941,"071310 (2002--.) Dried, shelled peas Pisum sativum, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071310&Year=2024&Country=AA&Flow=1&Indicators=V3,
071310,Peas dried shelled,Classification of Products CN6,2025,AA All countries together,Imports by countries of origin,V3 Quantity kg,444118,"071310 (2002--.) Dried, shelled peas Pisum sativum, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071310&Year=2025&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2015,AA All countries together,Imports by countries of origin,V3 Quantity kg,104776,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2015&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2016,AA All countries together,Imports by countries of origin,V3 Quantity kg,172225,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2016&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2017,AA All countries together,Imports by countries of origin,V3 Quantity kg,161082,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2017&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2018,AA All countries together,Imports by countries of origin,V3 Quantity kg,449238,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2018&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2019,AA All countries together,Imports by countries of origin,V3 Quantity kg,73628,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2019&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2020,AA All countries together,Imports by countries of origin,V3 Quantity kg,87014,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2020&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2021,AA All countries together,Imports by countries of origin,V3 Quantity kg,2704616,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2021&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2022,AA All countries together,Imports by countries of origin,V3 Quantity kg,1787882,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2022&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2023,AA All countries together,Imports by countries of origin,V3 Quantity kg,193139,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2023&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2024,AA All countries together,Imports by countries of origin,V3 Quantity kg,2327953,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2024&Country=AA&Flow=1&Indicators=V3,
071350,Broad/horse beans dried shelled,Classification of Products CN6,2025,AA All countries together,Imports by countries of origin,V3 Quantity kg,4961435,"071350 (2002--.) Dried, shelled broad beans Vicia faba var. major and horse beans Vicia faba var. equina and Vicia faba var. minor, whether or not skinned or split",https://uljas.tulli.fi/uljas/graph/api.aspx?lang=en&atype=data&konv=json&ifile=%2FDATABASE%2F01+ULKOMAANKAUPPATILASTOT%2F01+CN%2FULJAS_CN2&Classification+of+Products+CN6=071350&Year=2025&Country=AA&Flow=1&Indicators=V3,
