target,status,operation,confidence,document_id,typed_id,existing_id,source_path,import_file_path,filename,document_title,promoted_title,review_action,title_remediation_status,current_target_links,reason_codes,reason_summary,payload_preview
Report,updated,update,medium,cmoh2g6f10000n60d269y28y9,report-food-227bb60d773e,report-food-227bb60d773e,Food Research Process 20.04.26/03_Policy_Governance_And_Market/2022-68-EMV-og-innovasjon-i-dagligvare-1.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/227bb60d77-2022-68-emv-og-innovasjon-i-dagligvare-1.pdf,2022-68-EMV-og-innovasjon-i-dagligvare-1.pdf,Egne merkevarer (EMV) og innovasjon i dagligvare,Egne merkevarer (EMV) og innovasjon i dagligvare,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-227bb60d773e"",""title"":""Egne merkevarer (EMV) og innovasjon i dagligvare"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2022"",""year"":2022,""sourceUrl"":""https://www.menon.no/wp-content/uploads/2022-68-EMV-og-innovasjon-i-dagligvare.pdf"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source. Caution: title-remediation weak-title flags: leading_identifier; unapplied title-remediation suggestion exists but was not used for classification."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6f10000n60d269y28y9""}"
Report,skip,none,medium,,report-food-502c48131262,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/20250326-salling-groups-erhvervelse-af-dele-af-coop-danmark-a.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/db15012312-20250326-salling-groups-erhvervelse-af-dele-af-coop-danmark-a.pdf,20250326-salling-groups-erhvervelse-af-dele-af-coop-danmark-a.pdf,Salling Group A/S’ erhvervelse af dele af Coop Danmark A/S,Salling Group A/S’ erhvervelse af dele af Coop Danmark A/S,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,updated,update,high,cmoh2g6g30001n60dhuhguh87,report-food-e3f33c5a4766,report-food-e3f33c5a4766,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Aarsrapport-Dagligvaretilsynet-2023.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/e3f33c5a47-aarsrapport-dagligvaretilsynet-2023.pdf,Aarsrapport-Dagligvaretilsynet-2023.pdf,Årsrapport for Dagligvaretilsynet 2023,Årsrapport for Dagligvaretilsynet 2023,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-e3f33c5a4766"",""title"":""Årsrapport for Dagligvaretilsynet 2023"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2023"",""year"":2023,""sourceUrl"":""https://www.dagligvaretilsynet.no/rapporter-og-strategi"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches arsrapport language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6g30001n60dhuhguh87""}"
Report,updated,update,high,cmoh2g6gk0002n60drn30t1uq,report-food-283dd0683b0d,report-food-283dd0683b0d,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Aarsrapport-Dagligvaretilsynet-2024.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/283dd0683b-aarsrapport-dagligvaretilsynet-2024.pdf,Aarsrapport-Dagligvaretilsynet-2024.pdf,Årsrapport for Dagligvaretilsynet 2024,Årsrapport for Dagligvaretilsynet 2024,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-283dd0683b0d"",""title"":""Årsrapport for Dagligvaretilsynet 2024"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2024"",""year"":2024,""sourceUrl"":""https://www.dagligvaretilsynet.no/rapporter-og-strategi"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches arsrapport language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6gk0002n60drn30t1uq""}"
Report,skip,none,medium,,report-food-29367d0d7a1d,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Afgangsprojekt_HD1_Analyse_af_Salling_Group_AS_og_Coop_Danmark_AS.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/9f8d0396d2-afgangsprojekt-hd1-analyse-af-salling-group-as-og-coop-danmark-as.pdf,Afgangsprojekt_HD1_Analyse_af_Salling_Group_AS_og_Coop_Danmark_AS.pdf,Afgangsprojekt HD1 Analyse af Salling Group AS og Coop Danmark AS,Afgangsprojekt HD1 Analyse af Salling Group AS og Coop Danmark AS,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,updated,update,high,cmoh2g6h40003n60dqhyqrk6u,report-food-e268bd87c1c4,report-food-e268bd87c1c4,Food Research Process 20.04.26/03_Policy_Governance_And_Market/cibus_interim_report_q3_2025.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/e268bd87c1-cibus-interim-report-q3-2025.pdf,cibus_interim_report_q3_2025.pdf,cibus interim report q3 2025,cibus interim report q3 2025,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-e268bd87c1c4"",""title"":""cibus interim report q3 2025"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2025"",""year"":2025,""sourceUrl"":""https://www.cibusrealestate.com/investors/financial-reports"",""reportCategory"":""offentlig"",""country"":""se"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches interim report language; review metadata proposed doc_type=policy_report; title/filename uses report language."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6h40003n60dqhyqrk6u""}"
Report,updated,update,high,cmoh2g6hv0004n60duhghy9p9,report-food-cc2689719568,report-food-cc2689719568,Food Research Process 20.04.26/03_Policy_Governance_And_Market/cibus_nordic_annual_report_2025.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/cc26897195-cibus-nordic-annual-report-2025.pdf,cibus_nordic_annual_report_2025.pdf,cibus nordic annual report 2025,cibus nordic annual report 2025,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-cc2689719568"",""title"":""cibus nordic annual report 2025"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2025"",""year"":2025,""sourceUrl"":""https://www.cibusrealestate.com/investors/financial-reports"",""reportCategory"":""offentlig"",""country"":""nordic"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches annual report language; review metadata proposed doc_type=policy_report; title/filename uses report language."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6hv0004n60duhghy9p9""}"
Report,updated,update,high,cmoh2g6ig0005n60d8xqmk6nz,report-food-069b10c9ac66,report-food-069b10c9ac66,Food Research Process 20.04.26/03_Policy_Governance_And_Market/cibus_year-end_report_2025.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/069b10c9ac-cibus-year-end-report-2025.pdf,cibus_year-end_report_2025.pdf,cibus year end report 2025,cibus year end report 2025,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-069b10c9ac66"",""title"":""cibus year end report 2025"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2025"",""year"":2025,""sourceUrl"":""https://www.cibusrealestate.com/investors/financial-reports"",""reportCategory"":""offentlig"",""country"":""se"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches year-end report language; review metadata proposed doc_type=policy_report; title/filename uses report language."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6ig0005n60d8xqmk6nz""}"
Report,skip,none,medium,,report-food-720b94622ac2,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Dagligvare_ Forskjeller i innkjøpspriser ytterligere redusert - Konkurransetilsynet.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/19fbdf3210-dagligvare-forskjeller-i-innkj-pspriser-ytterligere-redusert-konkurransetilsynet.pdf,Dagligvare_ Forskjeller i innkjøpspriser ytterligere redusert - Konkurransetilsynet.pdf,Dagligvare: Forskjeller i innkjøpspriser ytterligere redusert - Konkurransetilsynet,Kartlegging av innkjopspriser 2017-2023,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,skip,none,high,,report-food-42899925473d,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/dagligvare_rapport.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/82be185d01-dagligvare-rapport.pdf,dagligvare_rapport.pdf,Samarbeidsklimaet i dagligvarebransjen,Samarbeidsklima-undersokelsen 2025,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,updated,update,high,cmoh2g6ix0006n60dqtsdx75u,report-food-11ed41bcaca1,report-food-11ed41bcaca1,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Dagligvaretilsynet-tildelingsbrev-2024.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/11ed41bcac-dagligvaretilsynet-tildelingsbrev-2024.pdf,Dagligvaretilsynet-tildelingsbrev-2024.pdf,Dagligvaretilsynet - tildelingsbrev for 2024,Dagligvaretilsynet - tildelingsbrev for 2024,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-11ed41bcaca1"",""title"":""Dagligvaretilsynet - tildelingsbrev for 2024"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2024"",""year"":2024,""sourceUrl"":""https://www.dagligvaretilsynet.no/rapporter-og-strategi"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename contains tildelingsbrev language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6ix0006n60dqtsdx75u""}"
Report,updated,update,high,cmoh2g6je0007n60dcn4ycklk,report-food-7aaa0d71e1e7,report-food-7aaa0d71e1e7,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Dagligvaretilsynet-tildelingsbrev-2025.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/7aaa0d71e1-dagligvaretilsynet-tildelingsbrev-2025.pdf,Dagligvaretilsynet-tildelingsbrev-2025.pdf,Dagligvaretilsynet - tildelingsbrev for 2025,Dagligvaretilsynet - tildelingsbrev for 2025,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-7aaa0d71e1e7"",""title"":""Dagligvaretilsynet - tildelingsbrev for 2025"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2025"",""year"":2025,""sourceUrl"":""https://www.dagligvaretilsynet.no/rapporter-og-strategi"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename contains tildelingsbrev language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6je0007n60dcn4ycklk""}"
Report,updated,update,high,cmoh2g6ju0008n60d7cd7gos6,report-food-8749cc79f983,report-food-8749cc79f983,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Dagligvaretilsynet-tildelingsbrev-2026.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/8749cc79f9-dagligvaretilsynet-tildelingsbrev-2026.pdf,Dagligvaretilsynet-tildelingsbrev-2026.pdf,Dagligvaretilsynet - tildelingsbrev for 2026,Dagligvaretilsynet - tildelingsbrev for 2026,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-8749cc79f983"",""title"":""Dagligvaretilsynet - tildelingsbrev for 2026"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2026"",""year"":2026,""sourceUrl"":""https://www.regjeringen.no/contentassets/036ffda0c81e4b3f99456a78ec31df0e/dagligvaretilsynet-tildelingsbrev-for-2026.pdf"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename contains tildelingsbrev language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6ju0008n60d7cd7gos6""}"
Report,skip,none,medium,,report-food-42fda2853417,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Del-2.-Kartlegging-av-marginer-ved-bruk-av-informasjon-pa-produktniva.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/8f0116749a-del-2-kartlegging-av-marginer-ved-bruk-av-informasjon-pa-produktniva.pdf,Del-2.-Kartlegging-av-marginer-ved-bruk-av-informasjon-pa-produktniva.pdf,Del 2 Kartlegging av marginer ved bruk av informasjon pa produktniva,Del 2 Kartlegging av marginer ved bruk av informasjon pa produktniva,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,updated,update,medium,cmoh2g6lc000bn60dmnnbqar9,report-food-fe0a3ed77f48,report-food-fe0a3ed77f48,Food Research Process 20.04.26/03_Policy_Governance_And_Market/fretheimrodnova-etableringshindringer-var-2020_isf_mro-2.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/fe0a3ed77f-fretheimrodnova-etableringshindringer-var-2020-isf-mro-2.pdf,fretheimrodnova-etableringshindringer-var-2020_isf_mro-2.pdf,fretheimrodnova etableringshindringer var 2020 isf mro 2,fretheimrodnova etableringshindringer var 2020 isf mro 2,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-fe0a3ed77f48"",""title"":""fretheimrodnova etableringshindringer var 2020 isf mro 2"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2020"",""year"":2020,""sourceUrl"":""https://hdl.handle.net/11250/2683611"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6lc000bn60dmnnbqar9""}"
Report,updated,update,high,cmoh2g6m5000dn60dmwyfsdxm,report-food-f0fab2be696a,report-food-f0fab2be696a,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/f0fab2be69-konkurransetilsynets-dagligvarerapport-2024-25.pdf,Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,Konkurransetilsynets Dagligvarerapport 2024 25,Konkurransetilsynets Dagligvarerapport 2024 25,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-f0fab2be696a"",""title"":""Konkurransetilsynets Dagligvarerapport 2024 25"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2024"",""year"":2024,""sourceUrl"":""https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf"",""reportCategory"":""offentlig"",""country"":""no"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: title/filename matches dagligvarerapport language; review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6m5000dn60dmwyfsdxm""}"
Report,skip,none,low,cmoh2g6mm000en60dim12r57j,report-food-c76145bbb97b,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/NORDIC_FOOD_MARKETS.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/c76145bbb9-nordic-food-markets.pdf,NORDIC_FOOD_MARKETS.pdf,543348.indd,543348.indd,import,clear,,report-metadata-too-weak:confidence-below-medium+year-or-sourceUrl,report-metadata-too-weak:confidence-below-medium+year-or-sourceUrl,"{""id"":""report-food-c76145bbb97b"",""title"":""543348.indd"",""fullTitle"":null,""author"":null,""institution"":null,""date"":null,""year"":null,""sourceUrl"":null,""reportCategory"":""offentlig"",""country"":""nordic"",""keyFindings"":[],""recommendations"":[],""relevance"":""Placeholder or artifact-style title with no strong typed-layer signal. Keep this row out of typed promotion until the title or metadata is remediated."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6mm000en60dim12r57j""}"
Report,skip,none,medium,,report-food-868ead959843,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Oslo-Economics-Konkurransen-i-dagligvaremarkedet-betydelig-bedre-enn-sitt-rykte.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/6155c0f06f-oslo-economics-konkurransen-i-dagligvaremarkedet-betydelig-bedre-enn-sitt-rykte.pdf,Oslo-Economics-Konkurransen-i-dagligvaremarkedet-betydelig-bedre-enn-sitt-rykte.pdf,Konkurransen i dagligvare-markedet – betydelig bedre enn sitt rykte!,Konkurransen i dagligvare-markedet – betydelig bedre enn sitt rykte!,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,updated,update,medium,cmoh2g6nu000hn60df51uiqcu,report-food-aa2340aec7eb,report-food-aa2340aec7eb,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Paivittaistavarakauppa-ry-2024-EN.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/aa2340aec7-paivittaistavarakauppa-ry-2024-en.pdf,Paivittaistavarakauppa-ry-2024-EN.pdf,Paivittaistavarakauppa ry 2024 EN,Paivittaistavarakauppa ry 2024 EN,import,clear,,stable-id-match,stable-id-match,"{""id"":""report-food-aa2340aec7eb"",""title"":""Paivittaistavarakauppa ry 2024 EN"",""fullTitle"":null,""author"":null,""institution"":null,""date"":""2024"",""year"":2024,""sourceUrl"":""https://www.pty.fi/wp-content/uploads/2024/06/Paivittaistavarakauppa-ry-2024-EN.pdf"",""reportCategory"":""offentlig"",""country"":""fi"",""keyFindings"":[],""recommendations"":[],""relevance"":""Report-oriented signals lead this recommendation: review metadata proposed doc_type=policy_report; review metadata typed_layer_candidate=report-or-source."",""tags"":[""batch:food-research-process-2026-04-20"",""policy-governance-market"",""03_Policy_Governance_And_Market""],""doi"":null,""isbn"":null,""issn"":null,""publisher"":null,""documentId"":""cmoh2g6nu000hn60df51uiqcu""}"
Report,skip,none,medium,,report-food-5567228546f2,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Paraplykjedenes-overtakelse-av-distribusjonen-i-dagligvaremarkedet.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/baf0bda563-paraplykjedenes-overtakelse-av-distribusjonen-i-dagligvaremarkedet.pdf,Paraplykjedenes-overtakelse-av-distribusjonen-i-dagligvaremarkedet.pdf,Paraplykjedenes overtakelse av distribusjonen i dagligvaremarkedet,Paraplykjedenes overtakelse av distribusjonen i dagligvaremarkedet,skip,clear,,missing-batch-document,missing-batch-document,{}
Report,skip,none,high,,report-food-ab338ee7454b,,Food Research Process 20.04.26/03_Policy_Governance_And_Market/Rapport-marginstudie.pdf,incoming/food-research-process-2026-04-20/03-policy-governance-and-market/02e07da260-rapport-marginstudie.pdf,Rapport-marginstudie.pdf,Rapport marginstudie,Konkurransetilsynets marginstudie 2024: Del 1. Lønnsomhetsberegninger på virksomhetsnivå,skip,clear,,missing-batch-document,missing-batch-document,{}
